wavelength_nm,dispersion_ps_per_nm_km,gdd_fiber_fs2,gdd_sf11_rod_fs2,gdd_total_fs2,tod_fiber_fs3,pulse_duration_fiber_ps,pulse_duration_fiber_sf11_rod_ps,best_grating_l_eff_cm,best_pulse_duration_grating_fiber_ps
618.0,-295.3848008611997,3052498.739856344,0.0,3052498.739856344,1015624.0710204656,70.52779859395345,70.52779859395345,74.0,44.869594306561616
619.0,-293.9383505113373,3047489.8058362445,0.0,3047489.8058362445,1017877.7863531703,70.41206781195875,70.41206781195875,74.0,44.60912707915405
620.0,-292.5,3042484.0560705727,0.0,3042484.0560705727,1020773.7633862535,70.29641060230868,70.29641060230868,74.0,44.34807723480939
621.0,-291.0694493271877,3037478.99142079,0.0,3037478.99142079,1023629.4114588165,70.18076922272816,70.18076922272816,74.0,44.08638441489255
622.0,-289.64693189800045,3032477.5497861747,0.0,3032477.5497861747,1025740.6793239245,70.06521155300695,70.06521155300695,74.0,43.824113870905116
623.0,-288.2328144688133,3027484.075291508,0.0,3027484.075291508,1026949.8624027789,69.94983796359365,69.94983796359365,74.0,43.561363333206614
624.0,-286.8274637960009,3022502.963144463,0.0,3022502.963144463,1027237.6977072664,69.83475000519869,69.83475000519869,74.0,43.29823170061919
625.0,-285.4312466359386,3017538.659830179,0.0,3017538.659830179,1026584.7184586927,69.7200504132897,69.7200504132897,74.0,43.03481904485664
626.0,-284.04452974500117,3012595.6633058283,0.0,3012595.6633058283,1024971.2528998253,69.60584311258712,69.60584311258712,74.0,42.77122661495303
627.0,-282.6676798795636,3007678.523195188,0.0,3007678.523195188,1022377.4231020604,69.49223322155953,69.49223322155953,74.0,42.5075568416909
628.0,-281.30106379600096,3002791.8409832106,0.0,3002791.8409832106,1018783.1437712628,69.37932705691927,69.37932705691927,74.0,42.24391334202889
629.0,-279.9450482506881,2997940.270210592,0.0,2997940.270210592,1014168.1210495996,69.26723213811785,69.26723213811785,74.0,41.98040092352896
630.0,-278.6,2993128.5166683453,0.0,2993128.5166683453,1008659.7186992286,69.15605719184154,69.15605719184154,74.0,41.71712558878322
631.0,-277.26615239521175,2988359.9296279293,0.0,2988359.9296279293,1002985.0309983487,69.045879602565,69.045879602565,74.0,41.45416198598566
632.0,-275.94320516719836,2983632.2393876724,0.0,2983632.2393876724,997893.6874295525,68.936646929112,68.936646929112,74.0,41.1914549256997
633.0,-274.63072464173496,2978941.7215986336,0.0,2978941.7215986336,993552.4935291788,68.82827312087,68.82827312087,74.0,40.928915596768306
634.0,-273.3282771445966,2974284.5970814973,0.0,2974284.5970814973,989980.6071563606,68.72067086037934,68.72067086037934,74.0,40.66645390875153
635.0,-272.0354290015585,2969657.031596501,0.0,2969657.031596501,987197.4072334755,68.61375155801751,68.61375155801751,74.0,40.4039784865424
636.0,-270.7517465383957,2965055.1356133632,0.0,2965055.1356133632,985222.4951047482,68.5074253466834,68.5074253466834,74.0,40.14139666498244
637.0,-269.4767960808834,2960474.964081215,0.0,2960474.964081215,984075.6958985111,68.40160107648164,68.40160107648164,74.0,39.87861448347675
638.0,-268.21014395479654,2955912.5161985243,0.0,2955912.5161985243,983777.0598929873,68.29618630940666,68.29618630940666,74.0,39.6155366806089
639.0,-266.9513564859104,2951363.7351830304,0.0,2951363.7351830304,984346.8638863136,68.19108731402721,68.19108731402721,74.0,39.352066688755386
640.0,-265.7,2946824.5080416664,0.0,2946824.5080416664,985687.2471388523,68.08620906017043,68.08620906017043,74.0,39.08810662869969
641.0,-264.45574109196536,2942291.7581693754,0.0,2942291.7581693754,987220.4410433733,67.98148046327553,67.98148046327553,74.0,38.82358255383428
642.0,-263.21864743320623,2937766.7509050695,0.0,2937766.7509050695,988350.9859077011,67.87693075883358,67.87693075883358,74.0,38.558520824271284
643.0,-261.98888696424706,2933251.862732438,0.0,2933251.862732438,988950.1402040131,67.7726148551906,67.7726148551906,74.0,38.29297345979178
644.0,-260.76662762561256,2928749.495349051,0.0,2928749.495349051,989007.4244431517,67.6685882432549,67.6685882432549,74.0,38.026993049556665
645.0,-259.5520373578273,2924262.075755451,0.0,2924262.075755451,988512.2551724025,67.56490699855561,67.56490699855561,74.0,37.76063275409012
646.0,-258.3452841014159,2919792.0563442493,0.0,2919792.0563442493,987453.9444021152,67.46162778330121,67.46162778330121,74.0,37.49394630726278
647.0,-257.14653579690287,2915341.9149892195,0.0,2915341.9149892195,985821.699030974,67.35880784843792,67.35880784843792,74.0,37.22698801827425
648.0,-255.95596038481278,2910914.155134395,0.0,2910914.155134395,983604.620270151,67.25650503570847,67.25650503570847,74.0,36.95981277363515
649.0,-254.7737258056703,2906511.305883167,0.0,2906511.305883167,980791.703066301,67.15477777971043,67.15477777971043,74.0,36.69247603914872
650.0,-253.6,2902135.9220873695,0.0,2902135.9220873695,977456.831103858,67.05368510995473,67.05368510995473,74.0,36.42503386189161
651.0,-252.43488323692674,2897789.8236967972,0.0,2897789.8236967972,974018.4825000573,66.9532690761358,66.9532690761358,74.0,36.157525295474535
652.0,-251.2782050999768,2893471.7949180333,0.0,2893471.7949180333,970907.6967581665,66.85350158749868,66.85350158749868,74.0,35.88991923954916
653.0,-250.12972750127665,2889179.833680268,0.0,2889179.833680268,968220.3509494322,66.75433638645302,66.75433638645302,74.0,35.622166413160336
654.0,-248.98921235295288,2884911.907581478,0.0,2884911.907581478,965967.4518236506,66.65572651461063,66.65572651461063,74.0,35.35421682064106
655.0,-247.85642156713203,2880665.953762113,0.0,2880665.953762113,964160.1321504725,66.55762430986708,66.55762430986708,74.0,35.086019748616515
656.0,-246.7311170559406,2876439.878778789,0.0,2876439.878778789,962809.651480811,66.45998140348334,66.45998140348334,74.0,34.817523763007756
657.0,-245.61306073150513,2872231.5584779773,0.0,2872231.5584779773,961927.3969106678,66.36274871716748,66.36274871716748,74.0,34.54867670603505
658.0,-244.50201450595222,2868038.8378696963,0.0,2868038.8378696963,961524.8838472633,66.26587646015626,66.26587646015626,74.0,34.27942569322095
659.0,-243.3977402914083,2863859.5310011995,0.0,2863859.5310011995,961613.756776216,66.16931412629688,66.16931412629688,74.0,34.0097171103926
660.0,-242.3,2859691.420830669,0.0,2859691.420830669,962111.7770605737,66.07301049112854,66.07301049112854,74.0,33.73949661068417
