AbsOffset_Hz,AbsOffset_kHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959
75378.4179688,75.3784179688,-49.7779220358,-44.6209419637,-46.0395305617,-46.3767357144,-44.8532551417
75523.3764648,75.5233764648,-49.6751244481,-45.1687924325,-46.3041493759,-46.828349636,-44.5148825233
75668.3349609,75.6683349609,-50.5055491173,-44.5300149185,-45.5794890609,-47.510907983,-44.4665750792
75813.293457,75.813293457,-49.6594412578,-43.5870018143,-46.6889771132,-46.5976410109,-44.8155622774
75958.2519531,75.9582519531,-48.8182592195,-43.6854352807,-46.3691402142,-46.4773489124,-45.0051331788
76103.2104492,76.1032104492,-48.9747348258,-44.3173632024,-46.2137176414,-46.3931627646,-45.2509061269
76248.1689453,76.2481689453,-49.244900978,-45.319684078,-46.3841444376,-46.5651673715,-45.2946139488
76393.1274414,76.3931274414,-50.135199761,-44.372448011,-45.6386655864,-46.9024336651,-44.5260007166
76538.0859375,76.5380859375,-49.9840550302,-45.182229814,-45.552303071,-47.0717324806,-45.3440466776
76683.0444336,76.6830444336,-49.4057923179,-45.5490201287,-46.3350959524,-46.4294025951,-44.4561069604
76828.0029297,76.8280029297,-49.048350647,-44.9942399365,-45.0944760861,-46.2938565173,-44.5591323545
76972.9614258,76.9729614258,-48.8877717272,-46.0044639351,-44.7107846031,-46.5233543353,-44.8813353927
77117.9199219,77.1179199219,-48.3852720547,-45.4086549298,-45.7210429702,-46.2338371993,-44.5325364064
77262.878418,77.262878418,-48.9442974063,-44.9155325074,-45.8275610074,-47.4802227795,-44.5485007132
77407.8369141,77.4078369141,-48.8906926354,-43.7527765524,-45.4591737218,-46.2257315381,-44.2926518861
77552.7954102,77.5527954102,-48.6377154329,-45.5165332068,-45.1860776775,-46.3159231886,-43.4666310788
77697.7539062,77.6977539062,-49.4700332362,-44.9642908921,-45.2784822933,-46.2916485576,-44.2466350612
77842.7124023,77.8427124023,-50.0837789918,-44.373664485,-45.2846131629,-45.6546902044,-43.1549193036
77987.6708984,77.9876708984,-49.5888114508,-44.8782905744,-45.8484276972,-46.7423408551,-44.1828232021
78132.6293945,78.1326293945,-49.282914668,-44.0026343439,-46.1589326771,-46.8008578339,-44.8675608219
78277.5878906,78.2775878906,-50.6755405018,-43.2694125805,-46.027417634,-46.0284156178,-44.6226436485
78422.5463867,78.4225463867,-50.6109158808,-44.5500937278,-46.0318813327,-46.8883038886,-44.2282291646
78567.5048828,78.5675048828,-50.4275254582,-45.0312045769,-45.6798276378,-46.0801821737,-44.0442210056
78712.4633789,78.7124633789,-50.1590991041,-45.74177931,-46.2689465172,-45.4490136991,-44.7740241648
78857.421875,78.857421875,-50.7503292732,-46.4465356236,-45.791927339,-45.8356197219,-44.1226107128
79002.3803711,79.0023803711,-50.6023899151,-44.9321779063,-45.0888461732,-46.2067172829,-42.9658081773
79147.3388672,79.1473388672,-50.3122852904,-45.1402770914,-45.305756372,-46.8502008636,-44.0095154743
79292.2973633,79.2922973633,-48.510592523,-44.4545639264,-45.4545267682,-47.4649944063,-44.0602090156
79437.2558594,79.4372558594,-49.6176943734,-44.7747836291,-45.4102879656,-46.4435075385,-44.290022422
79582.2143555,79.5822143555,-50.9761147545,-44.0039155431,-45.4010967766,-46.4571296373,-44.6306210969
79727.1728516,79.7271728516,-50.5569162547,-44.8078268561,-45.2593021253,-46.980988699,-44.4443719871
79872.1313477,79.8721313477,-49.7595425995,-43.9209627118,-45.4119450478,-46.8204927875,-44.4191993524
80017.0898438,80.0170898438,-50.360653759,-44.0453677668,-45.2345724289,-45.7327144173,-44.7297927687
80162.0483398,80.1620483398,-49.9598079984,-44.9675293421,-46.014477244,-45.4508684376,-44.385607087
80307.0068359,80.3070068359,-49.6101475659,-45.425696339,-47.1562889296,-46.5027268402,-43.7280083379
80451.965332,80.451965332,-49.9486864992,-44.6284438964,-46.6493326954,-46.5398268811,-43.682326135
80596.9238281,80.5969238281,-49.4425756428,-44.3480768911,-45.7636846188,-47.0060280639,-44.7452912693
80741.8823242,80.7418823242,-49.9608331488,-45.0966957604,-45.7675678788,-46.8923674065,-43.8600602442
80886.8408203,80.8868408203,-49.6329714099,-45.9011318112,-45.3565902594,-45.596849978,-44.56749887
81031.7993164,81.0317993164,-49.236895846,-44.8091526689,-46.1328347545,-46.3659251075,-45.6364316551
81176.7578125,81.1767578125,-48.87415628,-44.4821123151,-45.9478036025,-47.4016464267,-44.4229147196
81321.7163086,81.3217163086,-48.8674255211,-45.7119683285,-44.9795596072,-47.7558839432,-43.8171534611
81466.6748047,81.4666748047,-49.4618592274,-45.1096583367,-45.4188415375,-47.5097670407,-44.7216594029
81611.6333008,81.6116333008,-48.7676858843,-44.3983002107,-45.9441188355,-47.4512913327,-45.575769768
81756.5917969,81.7565917969,-48.7905709675,-44.554059023,-46.2175467865,-46.4460696479,-45.3919321244
81901.550293,81.901550293,-50.1224035867,-44.1061647795,-45.8491306907,-46.0549174787,-44.385972014
82046.5087891,82.0465087891,-49.2907278307,-43.874598062,-45.7439852805,-45.7738949351,-44.8670149268
82191.4672852,82.1914672852,-49.6774721001,-44.2542803033,-45.9922766277,-47.0762037738,-44.1457854431
82336.4257812,82.3364257812,-49.9657938584,-45.7104811486,-46.3175588319,-46.4608636548,-43.2627777437
82481.3842773,82.4813842773,-50.3370461105,-45.3227565598,-46.2798560065,-45.9944108951,-43.9916036121
82626.3427734,82.6263427734,-50.2881965771,-44.4521459699,-45.4871540499,-45.6271693977,-44.3991644374
82771.3012695,82.7713012695,-49.3113779002,-44.609451793,-45.3070090276,-46.3980597341,-45.2761677632
82916.2597656,82.9162597656,-48.7649395705,-45.4577800054,-45.1338561413,-46.3465962292,-45.1984824615
83061.2182617,83.0612182617,-48.7784649226,-44.0676741539,-45.9286760432,-46.3536101086,-43.5446555627
83206.1767578,83.2061767578,-49.056703868,-43.1490694651,-47.2380270121,-46.7382901482,-44.033407538
83351.1352539,83.3511352539,-50.0353260901,-44.0936606304,-46.036228447,-47.0762420141,-44.3570268961
83496.09375,83.49609375,-50.5623308094,-45.4134072564,-45.252128612,-47.2307688484,-44.3914208774
83641.0522461,83.6410522461,-50.4688000254,-44.9623487588,-45.9954245742,-47.8349251285,-44.775562994
83786.0107422,83.7860107422,-49.7043665224,-45.0838925531,-46.5789181953,-46.2504452005,-45.0691493782
83930.9692383,83.9309692383,-49.1952788181,-44.2323450806,-46.0802194837,-46.2765497315,-44.3758026021
84075.9277344,84.0759277344,-50.0656169188,-44.3292495596,-45.6460747139,-46.6288373703,-43.4769756481
84220.8862305,84.2208862305,-49.329200038,-44.0430362682,-45.8196807611,-45.5376573976,-44.045715798
84365.8447266,84.3658447266,-49.2280636332,-43.8241666694,-46.4381175638,-46.0615552708,-45.0010905431
84510.8032227,84.5108032227,-49.9611087868,-43.5926675457,-45.7134220535,-47.0149381377,-45.0442632125
84655.7617188,84.6557617188,-49.8787333275,-43.6745321988,-45.3943925714,-47.1062790723,-45.0841244131
84800.7202148,84.8007202148,-49.2875317562,-44.3842877154,-45.6314114079,-45.7494286106,-44.1558272747
84945.6787109,84.9456787109,-50.5169938622,-45.999011734,-45.8519152379,-45.8504469773,-43.3407530277
85090.637207,85.090637207,-50.2877763987,-45.6503374919,-46.3867508948,-45.8734223483,-43.2986112877
85235.5957031,85.2355957031,-50.2637697379,-45.4971546489,-46.3788881226,-46.076091245,-44.2242522498
85380.5541992,85.3805541992,-49.6023243722,-45.308630086,-45.8444379822,-46.6619339369,-45.5622456277
85525.5126953,85.5255126953,-49.4379683909,-45.3523753638,-45.9103895952,-47.0138377209,-45.0789581183
85670.4711914,85.6704711914,-49.5118938553,-45.67589038,-46.0172522726,-46.8928117935,-45.0501362184
85815.4296875,85.8154296875,-48.9858161561,-44.6881286395,-46.7144417826,-46.9124923931,-44.6868837479
85960.3881836,85.9603881836,-49.2652877791,-45.0028949595,-46.3921305128,-46.2988789557,-44.5751164624
86105.3466797,86.1053466797,-49.4880901422,-44.5033846528,-45.6192709893,-46.4966743213,-44.6370941712
86250.3051758,86.2503051758,-49.6317119639,-45.2218319053,-45.0901771887,-46.3174977567,-44.6990801905
86395.2636719,86.3952636719,-49.4598275504,-45.1605002323,-46.3532930269,-45.8538123373,-44.4996280244
86540.222168,86.540222168,-48.8439870405,-45.2102841835,-46.3270028158,-45.9948803991,-43.9594840828
86685.1806641,86.6851806641,-48.3002775423,-45.3627221265,-45.5862116615,-46.1695945762,-43.8134606933
86830.1391602,86.8301391602,-49.075021317,-44.3687054274,-45.3655691527,-45.591167512,-43.3130117043
86975.0976562,86.9750976562,-50.1041466335,-44.9982684707,-45.1884784801,-46.2463498199,-44.291115724
87120.0561523,87.1200561523,-49.3650893751,-45.822517494,-45.1662699028,-47.1582555764,-45.5121518
87265.0146484,87.2650146484,-49.3816737205,-45.4414251798,-45.682680673,-46.8568969966,-45.0591770572
87409.9731445,87.4099731445,-49.3861282662,-43.6001258228,-46.7111897027,-46.6798104748,-45.7583612358
87554.9316406,87.5549316406,-49.9067476738,-43.6867996312,-45.9005002272,-46.9164537957,-44.4944944629
87699.8901367,87.6998901367,-49.1711905979,-44.2653360615,-45.8891947573,-47.0924695219,-44.3258608394
87844.8486328,87.8448486328,-49.3891605917,-44.4321573202,-45.8007921125,-46.4493482802,-44.9049167883
87989.8071289,87.9898071289,-49.2330996098,-45.8046631812,-45.8946858139,-45.7039568653,-44.4282947596
88134.765625,88.134765625,-49.371877308,-45.3762201393,-45.935944069,-46.1013748041,-44.0024281181
88279.7241211,88.2797241211,-49.7703373295,-46.1099424182,-45.8071817461,-46.95970491,-44.0774506222
88424.6826172,88.4246826172,-48.7787736377,-46.2412606234,-45.8541980364,-47.0935700103,-43.8824967023
88569.6411133,88.5696411133,-49.3809959676,-45.0325202748,-46.5840690705,-47.908732896,-43.7459787647
88714.5996094,88.7145996094,-49.9496331972,-44.4052032812,-46.3434779288,-48.7111408256,-43.8381141685
88859.5581055,88.8595581055,-49.5935789508,-44.5280047682,-45.6332384449,-47.8430691399,-44.7055143641
89004.5166016,89.0045166016,-48.9700085879,-44.7346139465,-45.7465219836,-47.6064302168,-45.7933917985
89149.4750977,89.1494750977,-49.3447978908,-44.7937713365,-45.8374798144,-46.5659887346,-44.9753245464
89294.4335938,89.2944335938,-50.1955005018,-44.2165668985,-46.7485795217,-45.7832737548,-44.8328847584
89439.3920898,89.4393920898,-48.1940543277,-45.1531952912,-46.0539646104,-45.9742301451,-44.9872844982
89584.3505859,89.5843505859,-48.3236591895,-45.9342520898,-46.1402538269,-45.5048605727,-43.978596809
89729.309082,89.729309082,-49.5905263485,-45.3200306429,-46.2011426377,-45.2776492915,-43.9397741912
89874.2675781,89.8742675781,-49.1839896593,-45.2725933582,-45.9494155222,-45.925381068,-44.0491974524
90019.2260742,90.0192260742,-48.9890283859,-44.4964775519,-45.72242582,-46.4927173611,-45.1433783224
90164.1845703,90.1641845703,-48.8588392088,-44.4686101391,-45.6926484172,-46.2072437601,-44.6730718588
90309.1430664,90.3091430664,-49.4492163516,-45.505268424,-47.3152131167,-46.0466400409,-45.0147559438
90454.1015625,90.4541015625,-49.4150199728,-45.8326996217,-46.0072366307,-47.4304566041,-44.8315156449
90599.0600586,90.5990600586,-49.3320157611,-45.498349592,-46.1650144292,-47.1707142616,-44.0812643089
90744.0185547,90.7440185547,-49.1642590061,-44.9487804012,-45.9839583634,-46.8645744348,-43.9974880106
90888.9770508,90.8889770508,-49.2966360151,-44.2527928071,-45.6338589152,-46.8272381477,-44.6369727207
91033.9355469,91.0339355469,-49.5574005323,-43.8741815973,-46.77301719,-46.5434584527,-44.7142974761
91178.894043,91.178894043,-49.9687035007,-45.239179894,-46.2495019212,-46.4000899686,-44.1011667681
91323.8525391,91.3238525391,-49.7020020008,-45.399919133,-46.4022335023,-46.4980329874,-44.9286288362
91468.8110352,91.4688110352,-49.4144776312,-44.8363791372,-46.0168764465,-46.0614971601,-44.9754777683
91613.7695312,91.6137695312,-50.1140147191,-45.4381256348,-45.030055561,-46.1763103282,-45.2189125137
91758.7280273,91.7587280273,-50.9466967673,-44.8608584115,-45.464516189,-48.3536603982,-43.9819430675
91903.6865234,91.9036865234,-50.2990539042,-45.0458003208,-45.8741504426,-47.6550899239,-44.5580738756
92048.6450195,92.0486450195,-50.0233755427,-45.9207657997,-45.7193802446,-46.8332642582,-43.3724731211
92193.6035156,92.1936035156,-50.2501667201,-45.2485689879,-45.3970788633,-46.2651109174,-43.3418118651
92338.5620117,92.3385620117,-49.9464040414,-43.8792521003,-45.9217969503,-46.2231852406,-43.4049306681
92483.5205078,92.4835205078,-48.8247426181,-43.3703213313,-46.8753660894,-46.9194614652,-44.658991889
92628.4790039,92.6284790039,-48.8669864238,-44.5086277958,-46.7050505501,-46.1471728246,-44.5950905423
92773.4375,92.7734375,-48.8058364476,-45.0577344107,-44.8412010999,-45.7879599007,-44.2003371338
92918.3959961,92.9183959961,-49.3513076855,-45.0226825602,-45.0965664377,-46.045928369,-43.5749671687
93063.3544922,93.0633544922,-49.9110251469,-43.6875782223,-46.0809671813,-46.453334895,-43.6697242072
93208.3129883,93.2083129883,-49.553734532,-43.4516335989,-45.9784312428,-46.8494796092,-45.9638354605
93353.2714844,93.3532714844,-49.6651487282,-45.0379509104,-45.7914443842,-47.4297345122,-45.5813229512
93498.2299805,93.4982299805,-49.1447645628,-45.8697304117,-46.2885404557,-47.5864786336,-43.9831630349
93643.1884766,93.6431884766,-49.0406896703,-46.6981127067,-46.3210745248,-46.5927735898,-45.1091411108
93788.1469727,93.7881469727,-49.2687265185,-45.9099056785,-45.6544773028,-46.2336813293,-44.5880690985
93933.1054688,93.9331054688,-48.9627480705,-44.7727219599,-45.9349603531,-46.7196091795,-43.5520306829
94078.0639648,94.0780639648,-49.3313037233,-44.5793933321,-46.7397390798,-47.2220426225,-42.9091821629
94223.0224609,94.2230224609,-49.8410826962,-44.7128321831,-46.5185733004,-46.2620964464,-43.6730779045
94367.980957,94.367980957,-49.5843698678,-45.0497052799,-45.9240411574,-45.5446547405,-44.4971983417
94512.9394531,94.5129394531,-49.3160944971,-45.3803500451,-46.6591363765,-46.3783457497,-43.8630323287
94657.8979492,94.6578979492,-49.2833962075,-45.5134035056,-46.1490538364,-47.0046208637,-44.358053889
94802.8564453,94.8028564453,-49.8207030245,-44.7725862401,-45.9849604802,-46.4890314783,-43.7647031939
94947.8149414,94.9478149414,-49.6178761801,-44.2688294419,-46.2119734768,-46.8484026117,-44.1635865248
95092.7734375,95.0927734375,-49.4798722672,-44.9808815487,-46.3397581002,-46.6478657595,-43.8294750487
95237.7319336,95.2377319336,-49.4872103657,-44.9855773071,-45.8631968452,-46.2320026287,-45.7789633138
95382.6904297,95.3826904297,-49.4376218327,-44.5722794472,-44.9792610847,-46.5012404904,-45.85983732
95527.6489258,95.5276489258,-49.2290692596,-44.4740521904,-45.3821461583,-46.8382679146,-44.1013690904
95672.6074219,95.6726074219,-50.0927566923,-45.0984532622,-46.125577913,-46.2962859654,-44.3503539978
95817.565918,95.817565918,-49.8786768937,-44.7460524183,-45.3236201352,-46.9926639884,-44.1600003458
95962.5244141,95.9625244141,-49.7345506864,-44.4865032072,-45.4845971932,-46.4664786322,-44.031662168
96107.4829102,96.1074829102,-49.4747695883,-45.2153379264,-45.8593447637,-46.2475884219,-44.5734957741
96252.4414062,96.2524414062,-49.546271593,-46.228747725,-45.1770320823,-46.2562554072,-44.4110458319
96397.3999023,96.3973999023,-49.2029425517,-45.9892948106,-45.3890542155,-45.6169054909,-44.6977217439
96542.3583984,96.5423583984,-48.9286510564,-45.7442086282,-45.8668519388,-45.6559416851,-45.5736851806
96687.3168945,96.6873168945,-49.1223933381,-44.934144952,-45.989787992,-46.8348416996,-45.3592115203
96832.2753906,96.8322753906,-49.307001402,-45.5606594535,-45.7690924482,-46.7094487294,-44.500093212
96977.2338867,96.9772338867,-49.553295933,-45.826933681,-46.1324879197,-47.1039284404,-44.9666610774
97122.1923828,97.1221923828,-49.8602996277,-44.2962687274,-45.4391518419,-46.6840114463,-45.7661144379
97267.1508789,97.2671508789,-50.3685437593,-43.6973448178,-45.9087209946,-47.1048514877,-45.1772493906
97412.109375,97.412109375,-49.552422787,-43.9760362689,-46.0598812449,-47.2625526955,-44.852441823
97557.0678711,97.5570678711,-49.6242081425,-44.8090422027,-46.2622391147,-46.6645433535,-45.3381537222
97702.0263672,97.7020263672,-49.636972147,-44.5483186504,-45.6848690454,-46.5955306479,-44.7820258066
97846.9848633,97.8469848633,-49.307658636,-45.0975381485,-46.2005354575,-46.7483405966,-45.1354721945
97991.9433594,97.9919433594,-49.2046868531,-45.0154854597,-46.0043380104,-45.7881373376,-45.1347722215
98136.9018555,98.1369018555,-49.4961408257,-45.3747117553,-46.914606444,-45.4790305703,-45.282302418
98281.8603516,98.2818603516,-49.3122960993,-44.911043318,-46.9322852835,-45.5878260947,-43.9479432747
98426.8188477,98.4268188477,-49.0759510329,-44.5291966828,-46.5473789203,-45.9750288055,-44.7864311189
98571.7773438,98.5717773438,-49.6335817308,-44.2194347837,-45.9878704225,-45.8867150694,-44.6430120718
98716.7358398,98.7167358398,-49.4535683509,-45.7797137,-46.215190028,-46.0498456843,-44.4692670169
98861.6943359,98.8616943359,-49.2650166155,-45.8908743203,-46.218482356,-46.3358148136,-44.240940562
99006.652832,99.006652832,-49.538630487,-44.8053854757,-46.1446791944,-47.0153028723,-45.9342886552
99151.6113281,99.1516113281,-50.2088213487,-45.0887969423,-45.2962512122,-47.1189273394,-45.5332510521
99296.5698242,99.2965698242,-49.324366948,-44.8976634922,-46.4162349818,-46.6395560981,-44.8165097236
99441.5283203,99.4415283203,-49.9317623693,-44.7300881648,-46.3426211046,-46.8822546416,-44.6895019542
99586.4868164,99.5864868164,-49.7497087071,-45.6214656844,-46.2550114843,-46.741456784,-43.6148238093
99731.4453125,99.7314453125,-50.08615258,-46.2273159406,-45.7818738064,-46.1755074616,-43.9629461387
99876.4038086,99.8764038086,-49.4857180952,-44.5170740262,-45.1060810884,-46.3437927102,-43.6951735876
