Frequency_Hz,Frequency_MHz,Offset_Hz,TwoTapFirRejection_dB,20260515_092941_after_fir_dB,20260515_133100_after_fir_dB,20260515_134951_after_fir_dB,20260515_140509_after_fir_dB,20260521_162959_after_fir_dB
75977096.557617188,75.977096557617,-22903.4423828,-60.4752604569,-110.472486148,-106.231447735,-107.460919305,-107.235173649,-104.899839602
75977241.516113281,75.977241516113,-22758.4838867,-60.5304091315,-110.843162297,-105.631245577,-106.342518454,-105.955828448,-106.621879057
75977386.474609375,75.977386474609,-22613.5253906,-60.5859101963,-110.368505131,-105.362409571,-106.828155943,-106.3038275,-106.815727787
75977531.433105469,75.977531433105,-22468.5668945,-60.6417681838,-109.512617597,-106.870885046,-107.635163754,-106.938006974,-104.619533646
75977676.391601562,75.977676391602,-22323.6083984,-60.6979877144,-108.872848686,-106.462134505,-106.490065387,-106.148005803,-104.733421427
75977821.350097656,75.977821350098,-22178.6499023,-60.7545734988,-109.739207614,-105.531778155,-106.995211605,-106.416188044,-103.482206267
75977966.30859375,75.977966308594,-22033.6914062,-60.8115303404,-109.583782938,-105.113321767,-106.549902643,-107.115184847,-103.765545057
75978111.267089844,75.978111267090,-21888.7329102,-60.8688631377,-109.0419352,-105.162584385,-106.898704926,-107.264823136,-104.948709903
75978256.225585938,75.978256225586,-21743.7744141,-60.9265768868,-110.170055418,-104.864591455,-106.451310318,-107.048972026,-104.432963618
75978401.184082031,75.978401184082,-21598.815918,-60.9846766842,-110.789740261,-104.347860373,-106.371960267,-107.781537302,-104.689647075
75978546.142578125,75.978546142578,-21453.8574219,-61.0431677291,-110.120849538,-105.689073502,-106.40260031,-108.403900113,-104.616488499
75978691.101074219,75.978691101074,-21308.8989258,-61.1020553267,-110.933159139,-105.761289836,-107.384697066,-108.09036468,-104.075252687
75978836.059570312,75.978836059570,-21163.9404297,-61.1613448907,-110.83049594,-106.594473114,-107.500616145,-108.927122061,-105.945189946
75978981.018066406,75.978981018066,-21018.9819336,-61.2210419466,-110.899279587,-105.318433401,-106.903333038,-108.859176537,-106.5357716
75979125.9765625,75.979125976562,-20874.0234375,-61.2811521343,-110.205321568,-104.75690807,-107.444910541,-107.890442402,-105.999352719
75979270.935058594,75.979270935059,-20729.0649414,-61.341681212,-111.017722891,-105.220666217,-108.044252689,-106.642108021,-105.046834615
75979415.893554688,75.979415893555,-20584.1064453,-61.4026350589,-110.559889325,-107.162969973,-106.805078534,-106.860369975,-105.705741342
75979560.852050781,75.979560852051,-20439.1479492,-61.4640196787,-111.338089447,-106.752207095,-106.158220521,-107.932629167,-104.543058158
75979705.810546875,75.979705810547,-20294.1894531,-61.5258412036,-112.629889418,-105.117169622,-107.970174629,-107.669957411,-103.772430679
75979850.769042969,75.979850769043,-20149.230957,-61.5881058976,-110.764270907,-105.339056474,-107.73983979,-108.89641134,-104.286403906
75979995.727539062,75.979995727539,-20004.2724609,-61.6508201603,-111.05592368,-106.64294976,-106.970118204,-108.3387547,-105.610418202
75980140.686035156,75.980140686035,-19859.3139648,-61.7139905309,-110.417359918,-106.423700344,-106.655940268,-107.491761451,-107.510124793
75980285.64453125,75.980285644531,-19714.3554688,-61.7776236924,-111.44027007,-105.387559079,-106.420723595,-107.548735262,-106.547763196
75980430.603027344,75.980430603027,-19569.3969727,-61.8417264758,-112.240627529,-105.97634949,-108.30378304,-108.8264594,-104.086171256
75980575.561523438,75.980575561523,-19424.4384766,-61.9063058645,-111.919338103,-106.844438877,-108.766564263,-108.253308707,-105.109497772
75980720.520019531,75.980720520020,-19279.4799805,-61.9713689985,-111.357948792,-107.218229789,-108.894185874,-108.573501895,-105.361494782
75980865.478515625,75.980865478516,-19134.5214844,-62.03692318,-112.153578269,-107.152345359,-108.67748122,-108.755684253,-104.779842665
75981010.437011719,75.981010437012,-18989.5629883,-62.1029758773,-111.806522518,-106.896625225,-107.62470333,-109.122299139,-105.561759924
75981155.395507812,75.981155395508,-18844.6044922,-62.1695347307,-111.711279305,-106.495398988,-108.757558519,-107.675977923,-106.424071893
75981300.354003906,75.981300354004,-18699.6459961,-62.2366075574,-112.651641165,-107.095452726,-108.193409182,-108.081565895,-104.797774589
75981445.3125,75.981445312500,-18554.6875,-62.3042023571,-112.410936561,-106.434871274,-107.549954131,-108.624526554,-105.446634092
75981590.270996094,75.981590270996,-18409.7290039,-62.3723273177,-111.995819792,-107.033832119,-108.131959014,-108.223838882,-105.958939542
75981735.229492188,75.981735229492,-18264.7705078,-62.4409908213,-112.67844759,-106.6326916,-107.885435857,-108.206380633,-105.934397829
75981880.187988281,75.981880187988,-18119.8120117,-62.5102014504,-111.635886503,-106.851940604,-107.325078291,-108.622700386,-105.967411373
75982025.146484375,75.982025146484,-17974.8535156,-62.5799679944,-111.575072222,-109.613185238,-107.920983977,-108.856696627,-105.816184765
75982170.104980469,75.982170104980,-17829.8950195,-62.650299456,-111.513372753,-108.829604881,-107.982280201,-108.873533768,-106.074592827
75982315.063476562,75.982315063477,-17684.9365234,-62.7212050586,-111.598847781,-107.047820327,-109.060641064,-109.451948292,-104.609450273
75982460.021972656,75.982460021973,-17539.9780273,-62.7926942531,-110.287768001,-108.094355791,-108.774658128,-109.500175589,-105.416987654
75982604.98046875,75.982604980469,-17395.0195312,-62.864776726,-110.512927516,-107.669021988,-108.280915173,-108.681823047,-106.248986522
75982749.938964844,75.982749938965,-17250.0610352,-62.9374624066,-111.863346194,-106.731182073,-109.945243356,-108.934776553,-106.783034287
75982894.897460938,75.982894897461,-17105.1025391,-63.0107614761,-112.241749129,-107.989646697,-108.604712235,-110.830691552,-105.67555565
75983039.855957031,75.983039855957,-16960.144043,-63.084684375,-111.966876116,-108.002373586,-108.424437379,-110.00840787,-105.199519836
75983184.814453125,75.983184814453,-16815.1855469,-63.1592418133,-111.577501368,-108.162169878,-109.571321304,-110.443646024,-106.253324456
75983329.772949219,75.983329772949,-16670.2270508,-63.2344447788,-112.011660708,-107.829213775,-108.80691325,-109.456314465,-106.630610922
75983474.731445312,75.983474731445,-16525.2685547,-63.3103045472,-113.045656989,-108.085535301,-107.938151315,-108.919029279,-106.819561144
75983619.689941406,75.983619689941,-16380.3100586,-63.3868326925,-113.833798444,-108.744132889,-107.053494305,-107.71466634,-106.124315215
75983764.6484375,75.983764648438,-16235.3515625,-63.464041097,-113.616516925,-109.180664091,-108.010047077,-108.556142974,-105.931774572
75983909.606933594,75.983909606934,-16090.3930664,-63.5419419631,-112.359433847,-109.101576451,-106.770526057,-108.137523664,-106.472066263
75984054.565429688,75.984054565430,-15945.4345703,-63.6205478242,-112.697629437,-106.118720552,-99.6974694773,-103.015582959,-105.217341853
75984199.523925781,75.984199523926,-15800.4760742,-63.6998715572,-112.482680892,-106.244694539,-101.967483487,-104.795549218,-105.609893207
75984344.482421875,75.984344482422,-15655.5175781,-63.779926395,-112.42650807,-107.36237817,-108.260418026,-110.554603065,-107.735673433
75984489.440917969,75.984489440918,-15510.559082,-63.8607259398,-112.140057476,-109.002133388,-108.925036699,-110.884314582,-108.39805786
75984634.399414062,75.984634399414,-15365.6005859,-63.9422841772,-112.342715223,-108.027322601,-109.012215755,-111.291878514,-107.612666964
75984779.357910156,75.984779357910,-15220.6420898,-64.0246154901,-113.501572725,-107.296926046,-107.460631804,-108.397712151,-106.750544225
75984924.31640625,75.984924316406,-15075.6835938,-64.1077346747,-113.595362843,-107.813227582,-109.847890125,-109.552602889,-107.375690671
75985069.274902344,75.985069274902,-14930.7250977,-64.1916569558,-112.689091902,-108.363080488,-111.547342569,-110.433055905,-106.260685392
75985214.233398438,75.985214233398,-14785.7666016,-64.276398004,-114.44750287,-108.60282626,-109.738683191,-110.510281003,-106.964595153
75985359.191894531,75.985359191895,-14640.8081055,-64.361973953,-115.09095843,-109.632357368,-108.329322864,-110.497165841,-108.720244708
75985504.150390625,75.985504150391,-14495.8496094,-64.4484014182,-114.921282142,-109.317080203,-109.795642801,-110.325432982,-108.73470167
75985649.108886719,75.985649108887,-14350.8911133,-64.5356975159,-114.403682195,-110.0223092,-109.490544675,-109.797003988,-108.03582147
75985794.067382812,75.985794067383,-14205.9326172,-64.6238798838,-114.225772612,-109.527278536,-110.740002767,-109.353651537,-108.003906125
75985939.025878906,75.985939025879,-14060.9741211,-64.7129667022,-114.024593184,-108.459576693,-112.132421303,-110.424964258,-107.49396294
75986083.984375,75.986083984375,-13916.015625,-64.8029767167,-113.277858966,-109.035988328,-111.934032595,-110.214530824,-108.275122638
75986228.942871094,75.986228942871,-13771.0571289,-64.8939292618,-113.646414275,-108.68869025,-110.664498513,-110.653442876,-108.054336541
75986373.901367188,75.986373901367,-13626.0986328,-64.9858442857,-113.919957426,-109.434863036,-109.712770209,-111.009180001,-106.993451214
75986518.859863281,75.986518859863,-13481.1401367,-65.0787423769,-114.011404383,-108.713747224,-109.532265652,-109.544072686,-106.941850062
75986663.818359375,75.986663818359,-13336.1816406,-65.1726447915,-114.370101722,-108.395423775,-108.997200785,-110.882769045,-107.322420527
75986808.776855469,75.986808776855,-13191.2231445,-65.2675734824,-114.484890688,-108.223221115,-108.788749317,-109.940672577,-107.60926699
75986953.735351562,75.986953735352,-13046.2646484,-65.3635511307,-114.922994,-109.300489025,-109.402131529,-109.886578413,-106.886033515
75987098.693847656,75.987098693848,-12901.3061523,-65.4606011773,-114.96376508,-108.638660161,-110.141016705,-110.428345581,-107.403551506
75987243.65234375,75.987243652344,-12756.3476562,-65.5587478579,-114.618269303,-108.558768815,-109.880851941,-111.298781899,-107.384229522
75987388.610839844,75.987388610840,-12611.3891602,-65.6580162395,-113.771166278,-110.210665478,-110.730700228,-110.87043466,-107.426948325
75987533.569335938,75.987533569336,-12466.4306641,-65.758432258,-113.540316255,-110.473073409,-103.182331282,-105.057279569,-108.153491561
75987678.527832031,75.987678527832,-12321.472168,-65.8600227597,-114.631933156,-109.978453406,-100.720647771,-102.821324362,-107.673447702
75987823.486328125,75.987823486328,-12176.5136719,-65.9628155439,-114.957341303,-110.10743284,-104.463853793,-107.292305069,-106.825603563
75987968.444824219,75.987968444824,-12031.5551758,-66.066839409,-114.090587384,-110.687399096,-107.401506827,-109.624035659,-106.895990235
75988113.403320312,75.988113403320,-11886.5966797,-66.1721242003,-114.577953687,-110.877370052,-108.748039874,-111.476629493,-107.720333282
75988258.361816406,75.988258361816,-11741.6381836,-66.2787008619,-116.08689055,-112.420323723,-111.364827821,-111.438971606,-108.036556531
75988403.3203125,75.988403320312,-11596.6796875,-66.3866014913,-115.325617063,-112.644458424,-112.838819486,-112.726237624,-109.716919843
75988548.278808594,75.988548278809,-11451.7211914,-66.495859397,-116.387478125,-111.578702867,-113.011620702,-113.467150452,-109.768958784
75988693.237304688,75.988693237305,-11306.7626953,-66.6065091609,-115.798457172,-110.635362693,-112.396102288,-111.688347309,-110.451980976
75988838.195800781,75.988838195801,-11161.8041992,-66.7185867032,-115.331254686,-110.084248675,-112.916915599,-112.00055016,-109.879138996
75988983.154296875,75.988983154297,-11016.8457031,-66.832129353,-115.886420447,-111.965477339,-111.350371702,-110.919717754,-108.86022601
75989128.112792969,75.989128112793,-10871.887207,-66.947175923,-116.756169634,-110.734870302,-103.077540961,-107.714920483,-107.160119006
75989273.071289062,75.989273071289,-10726.9287109,-67.0637667884,-117.698202592,-110.527037622,-98.2437238114,-102.334044579,-107.636948649
75989418.029785156,75.989418029785,-10581.9702148,-67.181943973,-116.792825359,-111.814000502,-100.28379413,-103.228553821,-108.48552339
75989562.98828125,75.989562988281,-10437.0117188,-67.3017512393,-117.730357266,-111.795568494,-106.993307563,-108.420190534,-107.955560287
75989707.946777344,75.989707946777,-10292.0532227,-67.4232341861,-117.900369659,-111.823362936,-108.623969024,-111.074636396,-108.034378054
75989852.905273438,75.989852905273,-10147.0947266,-67.5464403528,-117.542434351,-112.627705407,-110.350529677,-113.311826467,-108.319139024
75989997.863769531,75.989997863770,-10002.1362305,-67.6714193312,-117.375405172,-112.964670781,-110.285318681,-111.167209287,-107.635177989
75990142.822265625,75.990142822266,-9857.17773438,-67.7982228846,-116.991806604,-111.330758286,-107.496046,-108.542438084,-107.995763061
75990287.780761719,75.990287780762,-9712.21923828,-67.9269050777,-118.548786805,-110.41762944,-105.885929432,-107.374410768,-108.884473559
75990432.739257812,75.990432739258,-9567.26074219,-68.057522414,-117.444624245,-111.817319022,-103.415213725,-105.481861467,-109.079116676
75990577.697753906,75.990577697754,-9422.30224609,-68.1901339852,-116.741996977,-112.279397548,-105.216620367,-107.797669997,-107.531068469
75990722.65625,75.990722656250,-9277.34375,-68.3248016317,-117.163642872,-112.696765935,-108.897065065,-109.909511092,-107.403069268
75990867.614746094,75.990867614746,-9132.38525391,-68.4615901157,-117.201815022,-112.376144839,-108.851863748,-110.364685592,-108.38505553
75991012.573242188,75.991012573242,-8987.42675781,-68.6005673083,-118.497363672,-113.049492992,-110.338100242,-111.994630496,-107.093037004
75991157.531738281,75.991157531738,-8842.46826172,-68.7418043916,-118.762065004,-112.85704369,-107.580959776,-110.607603755,-106.784907092
75991302.490234375,75.991302490234,-8697.50976562,-68.8853760779,-118.978550479,-112.165787723,-105.541759601,-110.326530946,-105.857078594
75991447.448730469,75.991447448730,-8552.55126953,-69.0313608465,-118.163586901,-113.007874473,-105.998376077,-109.176304898,-106.189770076
75991592.407226562,75.991592407227,-8407.59277344,-69.179841202,-118.418872823,-113.04164036,-99.2814574684,-103.42773617,-106.800114007
75991737.365722656,75.991737365723,-8262.63427734,-69.3309039539,-119.013935416,-112.476308596,-93.3418214624,-96.8015813402,-104.78697109
75991882.32421875,75.991882324219,-8117.67578125,-69.4846405213,-119.296308694,-112.692626014,-92.2965228378,-95.944959365,-103.173912631
75992027.282714844,75.992027282715,-7972.71728516,-69.6411472658,-119.342570274,-113.451119193,-95.5881051349,-98.7160291683,-105.166632025
75992172.241210938,75.992172241211,-7827.75878906,-69.8005258535,-119.170737536,-113.808445353,-101.613542613,-102.831052811,-106.970866909
75992317.199707031,75.992317199707,-7682.80029297,-69.9628836524,-119.154650995,-112.366912151,-91.5933514123,-94.2188183803,-106.132235087
75992462.158203125,75.992462158203,-7537.84179688,-70.1283341663,-119.650510274,-114.312625234,-91.6820338053,-93.990266253,-106.734735351
75992607.116699219,75.992607116699,-7392.88330078,-70.2969975117,-120.073361032,-114.827968862,-104.319383076,-105.092333377,-107.794926671
75992752.075195312,75.992752075195,-7247.92480469,-70.4690009417,-119.638603729,-113.010462773,-107.32826712,-108.784875452,-107.607038438
75992897.033691406,75.992897033691,-7102.96630859,-70.6444794227,-118.879150653,-113.440524004,-112.102743309,-113.273322316,-109.240957534
75993041.9921875,75.993041992188,-6958.0078125,-70.8235762707,-120.791730949,-114.549663158,-112.980565713,-113.706447458,-108.731175985
75993186.950683594,75.993186950684,-6813.04931641,-71.0064438545,-120.497843651,-113.578999157,-112.21032474,-113.166791913,-108.684400019
75993331.909179688,75.993331909180,-6668.09082031,-71.1932443748,-119.93926132,-114.894302161,-111.07408404,-111.279364264,-108.073477167
75993476.867675781,75.993476867676,-6523.13232422,-71.3841507282,-120.912556808,-113.592290572,-109.750543787,-110.007630388,-105.969267537
75993621.826171875,75.993621826172,-6378.17382812,-71.5793474693,-121.145679203,-112.043841513,-109.779118357,-109.968848131,-103.942249269
75993766.784667969,75.993766784668,-6233.21533203,-71.7790318829,-120.60689768,-110.530688079,-103.335979834,-105.562069116,-104.334826672
75993911.743164062,75.993911743164,-6088.25683594,-71.9834151822,-121.363400456,-111.008451914,-98.1760423446,-100.71415488,-106.450158446
