Offset_Hz,Offset_kHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959
75378.4179688,75.3784179688,-49.8679967045,-44.3996523282,-46.5214078576,-46.360161558,-44.6814597264
75523.3764648,75.5233764648,-49.9328169922,-44.9164282613,-47.2321614003,-46.4654080477,-44.6332109003
75668.3349609,75.6683349609,-51.1368057325,-44.227462755,-45.6852069006,-47.1493694716,-44.5544698591
75813.293457,75.813293457,-49.9234604056,-43.6304081073,-45.8289648257,-46.1846590294,-44.3430205197
75958.2519531,75.9582519531,-49.4626223979,-43.3576502517,-46.7982708234,-45.8186254192,-44.9108377383
76103.2104492,76.1032104492,-49.5676776119,-43.7818570552,-47.1442225288,-46.1448594531,-44.5954923083
76248.1689453,76.2481689453,-48.6925130952,-45.440264984,-46.8893953381,-46.5449310085,-44.8973712753
76393.1274414,76.3931274414,-49.7908279149,-44.1912756825,-45.3114615578,-46.2587448039,-44.573442787
76538.0859375,76.5380859375,-49.7431179348,-44.7926274285,-44.7462628913,-46.163070959,-46.4896052672
76683.0444336,76.6830444336,-49.5909109845,-45.9646984138,-44.9767779894,-46.2382986995,-45.3380132063
76828.0029297,76.8280029297,-49.1652615343,-44.7487713057,-44.389167645,-46.3853090087,-45.1884752551
76972.9614258,76.9729614258,-49.7849720955,-46.3266394828,-44.3805662748,-46.3966563204,-45.1828059059
77117.9199219,77.1179199219,-48.3831911486,-45.5853803512,-44.912673614,-46.423114537,-44.9158663256
77262.878418,77.262878418,-48.8214567681,-45.4589829262,-44.9615096031,-47.3168844792,-44.4087325069
77407.8369141,77.4078369141,-49.0508110178,-44.4172155531,-44.4954018891,-46.3530075349,-44.2577965206
77552.7954102,77.5527954102,-47.9839747497,-46.0853189041,-44.748994551,-46.3583915232,-43.5444134479
77697.7539062,77.6977539062,-49.8756090669,-45.4168503481,-45.300797547,-45.4615664181,-43.3306995878
77842.7124023,77.8427124023,-51.5143559139,-44.2055570951,-45.4396508507,-44.4508387658,-42.4291196126
77987.6708984,77.9876708984,-50.2433678784,-44.7721279538,-46.5321967689,-45.8547487127,-44.3947471111
78132.6293945,78.1326293945,-49.517485989,-44.0068784972,-46.5489532375,-46.3245399465,-44.9475084609
78277.5878906,78.2775878906,-50.0996923564,-43.3531277366,-45.9808686625,-46.5094170284,-44.5558771584
78422.5463867,78.4225463867,-50.8722400741,-44.4093039694,-45.7564188488,-47.5325464499,-44.8380668601
78567.5048828,78.5675048828,-50.742121636,-45.8513053956,-45.6691882864,-45.936379277,-44.2173676345
78712.4633789,78.7124633789,-50.6795755795,-46.2829329729,-46.4721258849,-45.2531572678,-44.6839156344
78857.421875,78.857421875,-51.3793399515,-46.379950682,-46.0339719952,-46.166378557,-44.5341278186
79002.3803711,79.0023803711,-51.5629800786,-44.717544782,-45.3744988378,-46.7915603464,-42.8258170108
79147.3388672,79.1473388672,-50.2004808279,-45.1841881541,-45.9696122688,-46.6348002534,-43.7017172441
79292.2973633,79.2922973633,-48.1471029013,-44.4997721126,-45.2824991827,-47.2092938648,-43.5788410247
79437.2558594,79.4372558594,-50.3735237266,-45.0352315664,-45.7254192316,-46.5401791072,-43.553036854
79582.2143555,79.5822143555,-52.6835565236,-44.4868981437,-45.416926419,-45.9750891503,-44.1277997368
79727.1728516,79.7271728516,-51.2694103829,-45.2822276962,-45.2328791163,-46.1069692079,-43.8507552341
79872.1313477,79.8721313477,-49.9369930394,-44.478535417,-45.1614398159,-47.6674513729,-44.0530603521
80017.0898438,80.0170898438,-50.9064093514,-43.9681700449,-44.4578475693,-46.2593987439,-44.8925743962
80162.0483398,80.1620483398,-50.0306503946,-44.5093233976,-45.4249125507,-45.3559557586,-44.691332245
80307.0068359,80.3070068359,-49.5327742321,-44.8981690014,-47.1002924205,-46.6255765196,-44.0427780245
80451.965332,80.451965332,-50.2782811033,-43.9971188231,-47.9959799021,-46.8150294797,-43.8391806495
80596.9238281,80.5969238281,-49.4270190091,-43.9688513349,-46.658819365,-47.2208961714,-44.5726020673
80741.8823242,80.7418823242,-49.3607979242,-45.0338296442,-46.5545589099,-47.0862956835,-43.6835405594
80886.8408203,80.8868408203,-50.1632687396,-45.5261835969,-45.9999121956,-45.679398901,-44.8569696846
81031.7993164,81.0317993164,-49.9401449389,-44.5747400441,-45.6077235876,-46.5243149327,-45.6876484767
81176.7578125,81.1767578125,-48.8469321621,-44.6459665578,-45.4338937938,-47.6456960762,-44.0855950266
81321.7163086,81.3217163086,-48.5803074742,-46.4995550748,-44.923663937,-48.1112640273,-43.3899671718
81466.6748047,81.4666748047,-50.2855932289,-45.5980756226,-45.9297154962,-47.0859029128,-44.4451169488
81611.6333008,81.6116333008,-49.24908934,-44.2120182401,-45.2370443843,-47.5797297534,-46.1243496252
81756.5917969,81.7565917969,-48.3242053202,-44.8282354321,-45.8320396617,-46.7885454873,-45.9853665092
81901.550293,81.901550293,-51.1326207066,-43.6171785291,-45.5017837432,-46.3150791893,-44.5740173369
82046.5087891,82.0465087891,-49.8487339252,-42.9105031989,-46.2587133407,-45.669270244,-44.8604235089
82191.4672852,82.1914672852,-49.2034174452,-43.2010659339,-45.9859494639,-47.1502434102,-44.1482924143
82336.4257812,82.3364257812,-49.9905429556,-45.4181172303,-45.9210643974,-45.9960574463,-42.9622611289
82481.3842773,82.4813842773,-50.9591267784,-45.2716429992,-45.8886014446,-46.1698145393,-43.7982547821
82626.3427734,82.6263427734,-50.9750074003,-44.4377890875,-45.4894875029,-45.4625981037,-45.1647793337
82771.3012695,82.7713012695,-49.6801977464,-44.7054476646,-45.953439335,-45.8267344448,-45.5314002383
82916.2597656,82.9162597656,-48.7454605036,-44.4966089301,-45.5592311787,-45.6980158457,-45.9413989347
83061.2182617,83.0612182617,-48.6145705176,-44.0015418138,-45.3484328788,-46.0810794218,-43.7829195228
83206.1767578,83.2061767578,-49.1603594202,-43.641080202,-46.9376954404,-46.8669956525,-43.8639217447
83351.1352539,83.3511352539,-49.8863343892,-44.3292629684,-45.8129631505,-47.5208101104,-43.8328304552
83496.09375,83.49609375,-50.3553416223,-45.0454977083,-45.7673970976,-47.9968335444,-44.4854930833
83641.0522461,83.6410522461,-51.5107157964,-44.8694752057,-47.1835243127,-47.6259962964,-44.9348144465
83786.0107422,83.7860107422,-51.2885063179,-45.3555387485,-46.9830406084,-46.7374932829,-46.1046154776
83930.9692383,83.9309692383,-49.0350819156,-44.1499773752,-45.7110471076,-46.5849656342,-44.4761402065
84075.9277344,84.0759277344,-50.1516863337,-44.2717305612,-45.5774787527,-47.1602998226,-43.1573303297
84220.8862305,84.2208862305,-50.1413833557,-44.2489194096,-45.5988252205,-45.8577613015,-43.9703299046
84365.8447266,84.3658447266,-48.895995765,-44.7452200262,-46.1554482029,-46.0888150429,-45.4016047816
84510.8032227,84.5108032227,-49.9553226841,-43.6184764198,-45.9029875127,-47.7620781781,-45.6974193373
84655.7617188,84.6557617188,-50.4999215546,-43.2818403181,-45.5423916822,-47.2911122782,-45.3761964411
84800.7202148,84.8007202148,-49.9141223324,-44.5581304694,-45.4659483295,-44.8019799989,-44.3396486875
84945.6787109,84.9456787109,-50.8202350476,-46.6295388895,-46.0418475476,-45.3968478498,-43.2929428303
85090.637207,85.090637207,-50.8265564058,-46.371450135,-46.5138508257,-46.3167979704,-42.5370552733
85235.5957031,85.2355957031,-50.172412339,-45.4934774536,-46.5696115583,-46.3732741215,-43.5444416612
85380.5541992,85.3805541992,-48.7435484534,-44.7465483788,-45.5390529648,-46.2814343299,-45.0512883634
85525.5126953,85.5255126953,-47.9578915185,-45.1879673344,-45.7154906415,-47.1443780793,-45.1290499778
85670.4711914,85.6704711914,-49.0261465453,-46.0115068341,-44.8741356912,-46.7150783719,-44.4524835247
85815.4296875,85.8154296875,-48.6473822983,-44.8280467028,-45.8647175365,-46.8916930551,-44.4729471087
85960.3881836,85.9603881836,-49.2661647437,-44.6606887902,-45.8545371577,-46.3669306788,-44.6043255504
86105.3466797,86.1053466797,-49.6910895438,-43.4038776474,-45.3011537267,-47.5151949195,-44.6588723773
86250.3051758,86.2503051758,-49.6460849811,-44.4789746776,-44.3382255581,-47.3865774378,-44.9798027371
86395.2636719,86.3952636719,-49.2357149115,-44.9871526364,-45.2570047197,-46.6270210064,-45.4229694998
86540.222168,86.540222168,-48.5379739521,-45.4200857823,-45.8060782169,-45.7782948749,-43.9508845334
86685.1806641,86.6851806641,-48.0358026243,-46.4065811264,-45.6354886182,-45.6251580098,-44.1055118915
86830.1391602,86.8301391602,-48.5813086946,-44.847967931,-45.5770588996,-45.4055379684,-43.0560540807
86975.0976562,86.9750976562,-49.3306401736,-45.052327937,-45.080448691,-46.0254647368,-44.3679228853
87120.0561523,87.1200561523,-49.3224420347,-46.1040047451,-44.9005374522,-47.3521048144,-46.2972961446
87265.0146484,87.2650146484,-48.7902081668,-45.1856961407,-45.6174690037,-47.3145390348,-45.3464773623
87409.9731445,87.4099731445,-48.7094545099,-43.4790284462,-46.3386078356,-47.9581645339,-46.0299515279
87554.9316406,87.5549316406,-49.4806092907,-44.0037510855,-45.5014732827,-48.1599967541,-43.8960122221
87699.8901367,87.6998901367,-49.4314365572,-44.7294432627,-45.2087628011,-46.6971836919,-43.7597398614
87844.8486328,87.8448486328,-49.167793545,-43.700722977,-45.1173088837,-46.6080819552,-44.0399265203
87989.8071289,87.9898071289,-48.8596807011,-45.3487127993,-45.9894768235,-45.992223959,-43.9907442858
88134.765625,88.134765625,-48.8847557552,-44.6452144267,-46.2230699543,-45.9826416024,-43.2786111907
88279.7241211,88.2797241211,-50.2404770735,-45.9665678765,-45.1532699906,-46.3218192681,-43.8332911993
88424.6826172,88.4246826172,-49.1296374829,-46.3081468469,-45.5519257875,-46.854285462,-44.4855986269
88569.6411133,88.5696411133,-50.2544772199,-44.9196575752,-46.4586521831,-47.2429909099,-44.337886736
88714.5996094,88.7145996094,-50.5701928263,-44.0655245701,-46.532081644,-48.7477528936,-43.8717060498
88859.5581055,88.8595581055,-49.9920262932,-44.5971539226,-45.4510116569,-47.9501950847,-44.3672946369
89004.5166016,89.0045166016,-49.1284065982,-45.5053029897,-45.5311783241,-47.432826663,-46.0400046556
89149.4750977,89.1494750977,-49.3914630971,-44.8827161891,-45.5452683551,-46.2462639195,-45.3246193947
89294.4335938,89.2944335938,-49.5667190188,-44.0074790821,-45.5470627719,-45.4781564286,-44.4498427411
89439.3920898,89.4393920898,-47.8094320272,-44.7534088842,-46.2918637609,-45.7841607541,-44.5597705306
89584.3505859,89.5843505859,-48.3486864737,-46.1401960199,-46.0850331313,-45.0364983161,-44.4607458379
89729.309082,89.729309082,-49.5753593067,-45.9595026064,-46.3934665534,-45.871576917,-44.3342071592
89874.2675781,89.8742675781,-48.9982482231,-45.9486472954,-46.4886268961,-46.2592519837,-44.3199069004
90019.2260742,90.0192260742,-48.3531540315,-45.1207689495,-46.3721702443,-46.9259524402,-45.1591605128
90164.1845703,90.1641845703,-48.3047218912,-44.7319962787,-45.3678886658,-46.4495673924,-44.695757462
90309.1430664,90.3091430664,-49.7953296773,-45.0309162765,-46.1608459047,-45.7481370631,-45.1398757561
90454.1015625,90.4541015625,-49.3999707493,-45.7367954307,-45.6541575929,-46.8054446032,-44.5928640913
90599.0600586,90.5990600586,-48.8100226501,-45.8921800692,-47.1506703205,-46.8984170516,-44.23322055
90744.0185547,90.7440185547,-48.6724238185,-45.1044910258,-46.9300650997,-47.6319211944,-43.5517397758
90888.9770508,90.8889770508,-49.0631048386,-44.0769883099,-45.9707694864,-46.8002620642,-43.9978837107
91033.9355469,91.0339355469,-49.7923991215,-43.6412308973,-46.5779003793,-46.5369512431,-44.4874187352
91178.894043,91.178894043,-50.5395512075,-44.3389756854,-45.8060238024,-47.0431666135,-44.0629171855
91323.8525391,91.3238525391,-50.0368849738,-44.1195957634,-45.9522957577,-46.3064931933,-45.2087388766
91468.8110352,91.4688110352,-48.6665087115,-44.3516476321,-46.30394383,-45.7618698421,-45.1139995348
91613.7695312,91.6137695312,-49.5812887945,-45.2119586128,-45.7168570962,-45.8300731139,-45.1020776965
91758.7280273,91.7587280273,-50.8364883867,-43.8154658384,-46.22029523,-48.8264424854,-43.9466194575
91903.6865234,91.9036865234,-50.2108971268,-45.0959468689,-45.7933099842,-47.3704693965,-44.2063482663
92048.6450195,92.0486450195,-50.4863603488,-46.4589239508,-45.3879742608,-47.1209439751,-43.1912666522
92193.6035156,92.1936035156,-50.1259212041,-44.7011416161,-45.1272857264,-46.2132224499,-43.2658020868
92338.5620117,92.3385620117,-49.237361207,-43.846121549,-45.6490822739,-46.0737243538,-43.3039779538
92483.5205078,92.4835205078,-47.7785620616,-43.3529895323,-47.0698530077,-47.0399509838,-45.0001583334
92628.4790039,92.6284790039,-47.7671132338,-44.3787821994,-46.4829038414,-45.7959588174,-45.6934518298
92773.4375,92.7734375,-47.5447019849,-44.9507091867,-44.261733398,-44.8622650394,-44.5170331022
92918.3959961,92.9183959961,-49.0547442795,-44.7076264605,-44.5558060854,-44.793746249,-42.9813558643
93063.3544922,93.0633544922,-50.3144257084,-43.932125476,-46.0767092775,-45.7401472786,-43.446277567
93208.3129883,93.2083129883,-49.2915126614,-43.6924011127,-45.4780642342,-46.4119102673,-46.3919968305
93353.2714844,93.3532714844,-48.9528185321,-44.1475564615,-44.8797273274,-46.939689706,-44.2018057816
93498.2299805,93.4982299805,-48.0163072195,-45.448496909,-45.3665042863,-46.6424779394,-43.5697428475
93643.1884766,93.6431884766,-48.4526666463,-46.0405133118,-47.1692604169,-46.00365782,-45.3358838277
93788.1469727,93.7881469727,-48.9991070989,-46.1222540873,-46.7611976737,-46.497796343,-44.8730510622
93933.1054688,93.9331054688,-49.8023078302,-44.9517303503,-45.4515104141,-47.8325441573,-43.0869263657
94078.0639648,94.0780639648,-48.9878951438,-44.506536521,-46.4523107847,-48.2446953866,-42.1725360415
94223.0224609,94.2230224609,-48.2046972219,-43.7855572166,-46.3739450805,-46.605016787,-43.20689134
94367.980957,94.367980957,-48.8646514429,-44.2486607584,-46.0919607978,-45.7236030428,-44.6497276817
94512.9394531,94.5129394531,-48.943014343,-44.9430811814,-46.4498902321,-45.9101480435,-43.7416222714
94657.8979492,94.6578979492,-49.7511052402,-45.4956552735,-45.5950479397,-47.1090496002,-44.2506937876
94802.8564453,94.8028564453,-50.0286652914,-44.622369138,-45.3371605205,-46.5445702955,-44.2155908288
94947.8149414,94.9478149414,-49.3368877383,-43.8794019332,-45.9971960224,-46.1664748898,-44.1223471743
95092.7734375,95.0927734375,-49.6946773341,-44.6848016855,-46.877574117,-46.5106309325,-44.3926162882
95237.7319336,95.2377319336,-49.429455128,-44.7033437251,-46.423406862,-46.5583711931,-45.9823972026
95382.6904297,95.3826904297,-49.1993301951,-44.0675512982,-45.1856252082,-46.9384285176,-45.4039848455
95527.6489258,95.5276489258,-49.2399042876,-44.1931720052,-45.4484975831,-46.6840942108,-44.3258501571
95672.6074219,95.6726074219,-50.0411333815,-45.724946996,-45.9581834273,-46.5366487878,-44.6535978531
95817.565918,95.817565918,-49.3253174647,-45.0029894125,-45.5413411094,-47.3782401904,-44.3833113462
95962.5244141,95.9625244141,-48.8266193315,-44.85936092,-46.1717978809,-46.2727487739,-44.0580407532
96107.4829102,96.1074829102,-49.1246814565,-45.4237107826,-46.3587992484,-45.9027269861,-44.3953859415
96252.4414062,96.2524414062,-50.4471344695,-46.3025428483,-45.2238454445,-46.1663952715,-44.6176553421
96397.3999023,96.3973999023,-50.3169527878,-45.8499502275,-45.2167976654,-45.8765405104,-45.1497823707
96542.3583984,96.5423583984,-48.9074317058,-45.9416915115,-45.140968083,-45.5413507153,-46.0716828246
96687.3168945,96.6873168945,-48.6988200081,-45.4710347043,-45.2812563997,-46.8404278192,-45.3439303505
96832.2753906,96.8322753906,-49.8083360676,-46.0197331285,-45.6511624917,-47.2129652927,-44.8511536043
96977.2338867,96.9772338867,-49.9165591877,-46.7225435714,-47.06491147,-47.7197954299,-45.0525364176
97122.1923828,97.1221923828,-50.1637426841,-45.1968206102,-46.1793953793,-47.6002782836,-46.3819933582
97267.1508789,97.2671508789,-50.8440006199,-44.3370777886,-45.6945881584,-47.3749668066,-44.9387803545
97412.109375,97.412109375,-49.7108924991,-44.1375059139,-46.2088401942,-47.7156672254,-44.9721616479
97557.0678711,97.5570678711,-50.7663355145,-45.2590183196,-47.0834932068,-47.530570998,-45.2072946158
97702.0263672,97.7020263672,-50.1155436994,-44.971127599,-47.0019758346,-46.931737949,-44.6252021604
97846.9848633,97.8469848633,-49.0374376518,-45.319035298,-46.8002916476,-46.596994052,-45.3751541617
97991.9433594,97.9919433594,-49.4225225899,-45.4062907559,-46.8523854028,-45.774597687,-45.0284183368
98136.9018555,98.1369018555,-49.7704977376,-46.1443474001,-46.9893501888,-45.7382013606,-45.1517388331
98281.8603516,98.2818603516,-49.5984561256,-45.6470867959,-46.2957413427,-46.3681895846,-44.1902824386
98426.8188477,98.4268188477,-49.4594249275,-44.494026464,-45.9666220147,-46.9692905437,-44.3698872725
98571.7773438,98.5717773438,-48.5918722207,-44.5754261232,-45.1922593815,-46.7241967979,-44.3229992414
98716.7358398,98.7167358398,-49.350241114,-46.4279390811,-46.1018317681,-45.7877253397,-44.5534367656
98861.6943359,98.8616943359,-49.5548999257,-46.0078543562,-47.0440650575,-46.6669887849,-44.0592552087
99006.652832,99.006652832,-48.6754265539,-44.7811462353,-47.3215389949,-47.4494477047,-45.6288041535
99151.6113281,99.1516113281,-49.744483047,-44.0242420029,-45.4229499247,-46.3494898214,-45.1331031595
99296.5698242,99.2965698242,-49.6269466589,-44.97424321,-45.8314363256,-46.5628999574,-45.3454721535
99441.5283203,99.4415283203,-50.6626933172,-44.8374906131,-45.1792862451,-47.0486118458,-46.0360411945
99586.4868164,99.5864868164,-50.7198542979,-44.9521603402,-46.0493165268,-46.7635346903,-43.846246169
99731.4453125,99.7314453125,-50.9786858117,-45.0511247946,-45.6841562851,-46.1127039786,-44.2139985161
99876.4038086,99.8764038086,-49.4556785785,-44.0531680554,-44.9682874545,-46.3116560042,-43.5529645273
