Frequency_Hz,Frequency_MHz,OffsetFrom76MHz_MHz,TwoTapDelaySamples,NormalizedFirRejection_dB
138926985.39707941,138.926985397079,62.926985397079,8,-5.77270606995
138962192.43848771,138.962192438488,62.962192438488,8,-5.79381027662
138997399.47989598,138.997399479896,62.997399479896,8,-5.81498432718
139032606.52130425,139.032606521304,63.032606521304,8,-5.83622856299
139067813.56271255,139.067813562713,63.067813562713,8,-5.8575433282
139103020.60412082,139.103020604121,63.103020604121,8,-5.87892896982
139138227.64552912,139.138227645529,63.138227645529,8,-5.90038583773
139173434.68693739,139.173434686937,63.173434686937,8,-5.92191428471
139208641.72834566,139.208641728346,63.208641728346,8,-5.94351466645
139243848.76975396,139.243848769754,63.243848769754,8,-5.96518734163
139279055.81116223,139.279055811162,63.279055811162,8,-5.98693267192
139314262.8525705,139.314262852570,63.314262852571,8,-6.00875102203
139349469.8939788,139.349469893979,63.349469893979,8,-6.03064275971
139384676.93538707,139.384676935387,63.384676935387,8,-6.05260825584
139419883.97679538,139.419883976795,63.419883976795,8,-6.07464788441
139455091.01820365,139.455091018204,63.455091018204,8,-6.09676202259
139490298.05961192,139.490298059612,63.490298059612,8,-6.11895105074
139525505.10102022,139.525505101020,63.525505101020,8,-6.14121535248
139560712.14242849,139.560712142428,63.560712142428,8,-6.1635553147
139595919.18383676,139.595919183837,63.595919183837,8,-6.18597132758
139631126.22524506,139.631126225245,63.631126225245,8,-6.20846378469
139666333.26665333,139.666333266653,63.666333266653,8,-6.23103308296
139701540.3080616,139.701540308062,63.701540308062,8,-6.25367962276
139736747.3494699,139.736747349470,63.736747349470,8,-6.27640380792
139771954.39087817,139.771954390878,63.771954390878,8,-6.29920604579
139807161.43228647,139.807161432286,63.807161432286,8,-6.32208674725
139842368.47369474,139.842368473695,63.842368473695,8,-6.34504632678
139877575.51510301,139.877575515103,63.877575515103,8,-6.36808520248
139912782.55651131,139.912782556511,63.912782556511,8,-6.39120379614
139947989.59791958,139.947989597920,63.947989597920,8,-6.41440253324
139983196.63932785,139.983196639328,63.983196639328,8,-6.43768184303
140018403.68073615,140.018403680736,64.018403680736,8,-6.46104215858
140053610.72214442,140.053610722144,64.053610722144,8,-6.48448391677
140088817.76355273,140.088817763553,64.088817763553,8,-6.50800755839
140124024.804961,140.124024804961,64.124024804961,8,-6.53161352818
140159231.84636927,140.159231846369,64.159231846369,8,-6.55530227485
140194438.88777757,140.194438887778,64.194438887778,8,-6.57907425115
140229645.92918584,140.229645929186,64.229645929186,8,-6.60292991389
140264852.97059411,140.264852970594,64.264852970594,8,-6.62686972404
140300060.01200241,140.300060012002,64.300060012002,8,-6.65089414672
140335267.05341068,140.335267053411,64.335267053411,8,-6.6750036513
140370474.09481898,140.370474094819,64.370474094819,8,-6.69919871141
140405681.13622725,140.405681136227,64.405681136227,8,-6.72347980504
140440888.17763552,140.440888177636,64.440888177636,8,-6.74784741454
140476095.21904382,140.476095219044,64.476095219044,8,-6.77230202669
140511302.26045209,140.511302260452,64.511302260452,8,-6.7968441328
140546509.30186036,140.546509301860,64.546509301860,8,-6.82147422868
140581716.34326866,140.581716343269,64.581716343269,8,-6.84619281479
140616923.38467693,140.616923384677,64.616923384677,8,-6.8710003962
140652130.42608523,140.652130426085,64.652130426085,8,-6.89589748274
140687337.4674935,140.687337467494,64.687337467494,8,-6.92088458899
140722544.50890177,140.722544508902,64.722544508902,8,-6.94596223438
140757751.55031008,140.757751550310,64.757751550310,8,-6.97113094322
140792958.59171835,140.792958591718,64.792958591718,8,-6.99639124479
140828165.63312662,140.828165633127,64.828165633127,8,-7.02174367339
140863372.67453492,140.863372674535,64.863372674535,8,-7.0471887684
140898579.71594319,140.898579715943,64.898579715943,8,-7.07272707433
140933786.75735146,140.933786757351,64.933786757351,8,-7.09835914092
140968993.79875976,140.968993798760,64.968993798760,8,-7.12408552319
141004200.84016803,141.004200840168,65.004200840168,8,-7.14990678151
141039407.88157633,141.039407881576,65.039407881576,8,-7.17582348163
141074614.9229846,141.074614922985,65.074614922985,8,-7.20183619483
141109821.96439287,141.109821964393,65.109821964393,8,-7.22794549792
141145029.00580117,141.145029005801,65.145029005801,8,-7.25415197334
141180236.04720944,141.180236047209,65.180236047209,8,-7.28045620922
141215443.08861771,141.215443088618,65.215443088618,8,-7.30685879948
141250650.13002601,141.250650130026,65.250650130026,8,-7.33336034388
141285857.17143428,141.285857171434,65.285857171434,8,-7.35996144811
141321064.21284258,141.321064212843,65.321064212843,8,-7.38666272387
141356271.25425085,141.356271254251,65.356271254251,8,-7.41346478892
141391478.29565912,141.391478295659,65.391478295659,8,-7.4403682672
141426685.33706743,141.426685337067,65.426685337067,8,-7.46737378891
141461892.3784757,141.461892378476,65.461892378476,8,-7.49448199055
141497099.41988397,141.497099419884,65.497099419884,8,-7.52169351504
141532306.46129227,141.532306461292,65.532306461292,8,-7.54900901181
141567513.50270054,141.567513502701,65.567513502701,8,-7.57642913688
141602720.54410884,141.602720544109,65.602720544109,8,-7.60395455293
141637927.58551711,141.637927585517,65.637927585517,8,-7.63158592941
141673134.62692538,141.673134626925,65.673134626925,8,-7.65932394264
141708341.66833368,141.708341668334,65.708341668334,8,-7.68716927588
141743548.70974195,141.743548709742,65.743548709742,8,-7.71512261943
141778755.75115022,141.778755751150,65.778755751150,8,-7.74318467076
141813962.79255852,141.813962792559,65.813962792559,8,-7.77135613456
141849169.83396679,141.849169833967,65.849169833967,8,-7.79963772287
141884376.87537509,141.884376875375,65.884376875375,8,-7.82803015518
141919583.91678336,141.919583916783,65.919583916783,8,-7.85653415851
141954790.95819163,141.954790958192,65.954790958192,8,-7.88515046756
141989997.99959993,141.989997999600,65.989997999600,8,-7.91387982476
142025205.0410082,142.025205041008,66.025205041008,8,-7.94272298044
142060412.08241647,142.060412082416,66.060412082416,8,-7.9716806929
142095619.12382478,142.095619123825,66.095619123825,8,-8.00075372853
142130826.16523305,142.130826165233,66.130826165233,8,-8.02994286193
142166033.20664132,142.166033206641,66.166033206641,8,-8.05924887604
142201240.24804962,142.201240248050,66.201240248050,8,-8.08867256224
142236447.28945789,142.236447289458,66.236447289458,8,-8.11821472047
142271654.33086619,142.271654330866,66.271654330866,8,-8.14787615937
142306861.37227446,142.306861372274,66.306861372274,8,-8.1776576964
142342068.41368273,142.342068413683,66.342068413683,8,-8.20756015797
142377275.45509103,142.377275455091,66.377275455091,8,-8.23758437954
142412482.4964993,142.412482496499,66.412482496499,8,-8.26773120582
142447689.53790757,142.447689537908,66.447689537908,8,-8.29800149084
142482896.57931587,142.482896579316,66.482896579316,8,-8.32839609811
142518103.62072414,142.518103620724,66.518103620724,8,-8.35891590078
142553310.66213244,142.553310662132,66.553310662132,8,-8.38956178175
142588517.70354071,142.588517703541,66.588517703541,8,-8.42033463385
142623724.74494898,142.623724744949,66.623724744949,8,-8.45123535996
142658931.78635728,142.658931786357,66.658931786357,8,-8.48226487318
142694138.82776555,142.694138827766,66.694138827766,8,-8.51342409696
142729345.86917382,142.729345869174,66.729345869174,8,-8.54471396529
142764552.91058213,142.764552910582,66.764552910582,8,-8.57613542284
142799759.9519904,142.799759951990,66.799759951990,8,-8.60768942513
142834966.9933987,142.834966993399,66.834966993399,8,-8.63937693868
142870174.03480697,142.870174034807,66.870174034807,8,-8.6711989412
142905381.07621524,142.905381076215,66.905381076215,8,-8.70315642176
142940588.11762354,142.940588117624,66.940588117624,8,-8.73525038096
142975795.15903181,142.975795159032,66.975795159032,8,-8.76748183111
143011002.20044008,143.011002200440,67.011002200440,8,-8.7998517964
143046209.24184838,143.046209241848,67.046209241848,8,-8.83236131312
143081416.28325665,143.081416283257,67.081416283257,8,-8.86501142983
143116623.32466492,143.116623324665,67.116623324665,8,-8.89780320753
143151830.36607322,143.151830366073,67.151830366073,8,-8.93073771992
143187037.40748149,143.187037407481,67.187037407481,8,-8.96381605354
143222244.44888979,143.222244448890,67.222244448890,8,-8.997039308
143257451.49029806,143.257451490298,67.257451490298,8,-9.0304085962
143292658.53170633,143.292658531706,67.292658531706,8,-9.06392504453
143327865.57311463,143.327865573115,67.327865573115,8,-9.09758979309
143363072.6145229,143.363072614523,67.363072614523,8,-9.13140399593
143398279.65593117,143.398279655931,67.398279655931,8,-9.16536882124
143433486.69733948,143.433486697339,67.433486697339,8,-9.19948545163
143468693.73874775,143.468693738748,67.468693738748,8,-9.23375508434
143503900.78015605,143.503900780156,67.503900780156,8,-9.26817893146
143539107.82156432,143.539107821564,67.539107821564,8,-9.30275822024
143574314.86297259,143.574314862973,67.574314862973,8,-9.33749419328
143609521.90438089,143.609521904381,67.609521904381,8,-9.3723881088
143644728.94578916,143.644728945789,67.644728945789,8,-9.40744124096
143679935.98719743,143.679935987197,67.679935987197,8,-9.44265488003
143715143.02860573,143.715143028606,67.715143028606,8,-9.47803033276
143750350.070014,143.750350070014,67.750350070014,8,-9.51356892258
143785557.1114223,143.785557111422,67.785557111422,8,-9.54927198995
143820764.15283057,143.820764152831,67.820764152831,8,-9.58514089262
143855971.19423884,143.855971194239,67.855971194239,8,-9.62117700592
143891178.23564714,143.891178235647,67.891178235647,8,-9.65738172309
143926385.27705541,143.926385277055,67.926385277055,8,-9.69375645558
143961592.31846368,143.961592318464,67.961592318464,8,-9.73030263336
143996799.35987198,143.996799359872,67.996799359872,8,-9.76702170525
144032006.40128025,144.032006401280,68.032006401280,8,-9.80391513926
144067213.44268855,144.067213442689,68.067213442689,8,-9.84098442294
144102420.48409683,144.102420484097,68.102420484097,8,-9.87823106368
144137627.5255051,144.137627525505,68.137627525505,8,-9.91565658912
144172834.5669134,144.172834566913,68.172834566913,8,-9.95326254749
144208041.60832167,144.208041608322,68.208041608322,8,-9.99105050798
144243248.64972994,144.243248649730,68.243248649730,8,-10.0290220611
144278455.69113824,144.278455691138,68.278455691138,8,-10.0671788191
144313662.73254651,144.313662732547,68.313662732547,8,-10.1055224164
144348869.77395478,144.348869773955,68.348869773955,8,-10.1440545099
144384076.81536308,144.384076815363,68.384076815363,8,-10.1827767794
144419283.85677135,144.419283856771,68.419283856771,8,-10.2216909283
144454490.89817965,144.454490898180,68.454490898180,8,-10.2607986834
144489697.93958792,144.489697939588,68.489697939588,8,-10.3001017962
144524904.98099619,144.524904980996,68.524904980996,8,-10.3396020426
144560112.02240449,144.560112022404,68.560112022404,8,-10.3793012238
144595319.06381276,144.595319063813,68.595319063813,8,-10.4192011667
144630526.10522103,144.630526105221,68.630526105221,8,-10.4593037243
144665733.14662933,144.665733146629,68.665733146629,8,-10.499610776
144700940.1880376,144.700940188038,68.700940188038,8,-10.5401242288
144736147.2294459,144.736147229446,68.736147229446,8,-10.5808460171
144771354.27085418,144.771354270854,68.771354270854,8,-10.6217781036
144806561.31226245,144.806561312262,68.806561312262,8,-10.6629224797
144841768.35367075,144.841768353671,68.841768353671,8,-10.7042811661
144876975.39507902,144.876975395079,68.876975395079,8,-10.7458562137
144912182.43648729,144.912182436487,68.912182436487,8,-10.7876497035
144947389.47789559,144.947389477896,68.947389477896,8,-10.8296637479
144982596.51930386,144.982596519304,68.982596519304,8,-10.871900491
145017803.56071216,145.017803560712,69.017803560712,8,-10.9143621091
145053010.60212043,145.053010602120,69.053010602120,8,-10.9570508118
145088217.6435287,145.088217643529,69.088217643529,8,-10.999968842
145123424.684937,145.123424684937,69.123424684937,8,-11.0431184775
145158631.72634527,145.158631726345,69.158631726345,8,-11.0865020309
145193838.76775354,145.193838767754,69.193838767754,8,-11.1301218504
145229045.80916184,145.229045809162,69.229045809162,8,-11.1739803213
145264252.85057011,145.264252850570,69.264252850570,8,-11.2180798658
145299459.89197841,145.299459891978,69.299459891978,8,-11.2624229443
145334666.93338668,145.334666933387,69.334666933387,8,-11.3070120563
145369873.97479495,145.369873974795,69.369873974795,8,-11.3518497407
145405081.01620325,145.405081016203,69.405081016203,8,-11.3969385773
145440288.05761153,145.440288057612,69.440288057612,8,-11.4422811871
145475495.0990198,145.475495099020,69.475495099020,8,-11.4878802335
145510702.1404281,145.510702140428,69.510702140428,8,-11.5337384234
145545909.18183637,145.545909181836,69.545909181836,8,-11.5798585076
145581116.22324464,145.581116223245,69.581116223245,8,-11.626243282
145616323.26465294,145.616323264653,69.616323264653,8,-11.6728955891
145651530.30606121,145.651530306061,69.651530306061,8,-11.7198183181
145686737.34746951,145.686737347470,69.686737347470,8,-11.7670144066
145721944.38887778,145.721944388878,69.721944388878,8,-11.8144868417
145757151.43028605,145.757151430286,69.757151430286,8,-11.8622386606
145792358.47169435,145.792358471694,69.792358471694,8,-11.9102729523
145827565.51310262,145.827565513103,69.827565513103,8,-11.9585928583
145862772.55451089,145.862772554511,69.862772554511,8,-12.0072015743
145897979.59591919,145.897979595919,69.897979595919,8,-12.0561023509
145933186.63732746,145.933186637327,69.933186637327,8,-12.1052984955
145968393.67873576,145.968393678736,69.968393678736,8,-12.1547933728
146003600.72014403,146.003600720144,70.003600720144,8,-12.204590407
146038807.7615523,146.038807761552,70.038807761552,8,-12.2546930827
146074014.8029606,146.074014802961,70.074014802961,8,-12.3051049465
146109221.84436888,146.109221844369,70.109221844369,8,-12.3558296082
146144428.88577715,146.144428885777,70.144428885777,8,-12.4068707428
146179635.92718545,146.179635927185,70.179635927185,8,-12.4582320917
146214842.96859372,146.214842968594,70.214842968594,8,-12.5099174644
146250050.01000202,146.250050010002,70.250050010002,8,-12.5619307402
146285257.05141029,146.285257051410,70.285257051410,8,-12.61427587
146320464.09281856,146.320464092819,70.320464092819,8,-12.6669568778
146355671.13422686,146.355671134227,70.355671134227,8,-12.7199778628
146390878.17563513,146.390878175635,70.390878175635,8,-12.7733430012
146426085.2170434,146.426085217043,70.426085217043,8,-12.827056548
146461292.2584517,146.461292258452,70.461292258452,8,-12.8811228392
146496499.29985997,146.496499299860,70.496499299860,8,-12.9355462937
146531706.34126824,146.531706341268,70.531706341268,8,-12.9903314155
146566913.38267654,146.566913382677,70.566913382677,8,-13.045482796
146602120.42408481,146.602120424085,70.602120424085,8,-13.1010051161
146637327.46549311,146.637327465493,70.637327465493,8,-13.1569031486
146672534.50690138,146.672534506901,70.672534506901,8,-13.2131817607
146707741.54830965,146.707741548310,70.707741548310,8,-13.2698459162
146742948.58971795,146.742948589718,70.742948589718,8,-13.3269006788
146778155.63112622,146.778155631126,70.778155631126,8,-13.3843512138
146813362.6725345,146.813362672535,70.813362672534,8,-13.4422027917
146848569.7139428,146.848569713943,70.848569713943,8,-13.5004607905
146883776.75535107,146.883776755351,70.883776755351,8,-13.559130699
146918983.79675937,146.918983796759,70.918983796759,8,-13.6182181196
146954190.83816764,146.954190838168,70.954190838168,8,-13.6777287718
146989397.87957591,146.989397879576,70.989397879576,8,-13.737668495
147024604.92098421,147.024604920984,71.024604920984,8,-13.7980432524
147059811.96239248,147.059811962392,71.059811962392,8,-13.8588591341
147095019.00380075,147.095019003801,71.095019003801,8,-13.9201223609
147130226.04520905,147.130226045209,71.130226045209,8,-13.9818392881
147165433.08661732,147.165433086617,71.165433086617,8,-14.0440164095
147200640.12802562,147.200640128026,71.200640128026,8,-14.106660361
147235847.16943389,147.235847169434,71.235847169434,8,-14.1697779255
147271054.21084216,147.271054210842,71.271054210842,8,-14.2333760364
147306261.25225046,147.306261252250,71.306261252250,8,-14.297461783
147341468.29365873,147.341468293659,71.341468293659,8,-14.3620424144
147376675.335067,147.376675335067,71.376675335067,8,-14.427125345
147411882.3764753,147.411882376475,71.411882376475,8,-14.4927181589
147447089.41788357,147.447089417884,71.447089417884,8,-14.558828616
147482296.45929188,147.482296459292,71.482296459292,8,-14.6254646564
147517503.50070015,147.517503500700,71.517503500700,8,-14.6926344069
147552710.54210842,147.552710542108,71.552710542108,8,-14.7603461865
147587917.58351672,147.587917583517,71.587917583517,8,-14.8286085127
147623124.62492499,147.623124624925,71.623124624925,8,-14.8974301074
147658331.66633326,147.658331666333,71.658331666333,8,-14.9668199043
147693538.70774156,147.693538707742,71.693538707742,8,-15.036787055
147728745.74914983,147.728745749150,71.728745749150,8,-15.1073409366
147763952.7905581,147.763952790558,71.763952790558,8,-15.1784911592
147799159.8319664,147.799159831966,71.799159831966,8,-15.2502475734
147834366.87337467,147.834366873375,71.834366873375,8,-15.3226202785
147869573.91478297,147.869573914783,71.869573914783,8,-15.3956196311
147904780.95619124,147.904780956191,71.904780956191,8,-15.4692562538
147939987.99759951,147.939987997600,71.939987997600,8,-15.5435410442
147975195.03900781,147.975195039008,71.975195039008,8,-15.618485185
148010402.08041608,148.010402080416,72.010402080416,8,-15.6941001534
148045609.12182435,148.045609121824,72.045609121824,8,-15.7703977318
148080816.16323265,148.080816163233,72.080816163233,8,-15.847390019
148116023.20464092,148.116023204641,72.116023204641,8,-15.9250894412
148151230.24604923,148.151230246049,72.151230246049,8,-16.003508764
148186437.2874575,148.186437287457,72.186437287457,8,-16.0826611051
148221644.32886577,148.221644328866,72.221644328866,8,-16.1625599472
148256851.37027407,148.256851370274,72.256851370274,8,-16.2432191517
148292058.41168234,148.292058411682,72.292058411682,8,-16.324652973
148327265.45309061,148.327265453091,72.327265453091,8,-16.4068760735
148362472.49449891,148.362472494499,72.362472494499,8,-16.4899035393
148397679.53590718,148.397679535907,72.397679535907,8,-16.5737508967
148432886.57731548,148.432886577315,72.432886577315,8,-16.6584341297
148468093.61872375,148.468093618724,72.468093618724,8,-16.7439696978
148503300.66013202,148.503300660132,72.503300660132,8,-16.8303745551
148538507.70154032,148.538507701540,72.538507701540,8,-16.9176661707
148573714.74294859,148.573714742949,72.573714742949,8,-17.0058625494
148608921.78435686,148.608921784357,72.608921784357,8,-17.0949822538
148644128.82576516,148.644128825765,72.644128825765,8,-17.1850444279
148679335.86717343,148.679335867173,72.679335867173,8,-17.2760688215
148714542.90858173,148.714542908582,72.714542908582,8,-17.3680758158
148749749.94999,148.749749949990,72.749749949990,8,-17.4610864509
148784956.99139827,148.784956991398,72.784956991398,8,-17.5551224543
148820164.03280658,148.820164032807,72.820164032807,8,-17.6502062714
148855371.07421485,148.855371074215,72.855371074215,8,-17.7463610972
148890578.11562312,148.890578115623,72.890578115623,8,-17.8436109104
148925785.15703142,148.925785157031,72.925785157031,8,-17.9419805088
148960992.19843969,148.960992198440,72.960992198440,8,-18.0414955471
148996199.23984796,148.996199239848,72.996199239848,8,-18.1421825769
149031406.28125626,149.031406281256,73.031406281256,8,-18.2440690891
149066613.32266453,149.066613322665,73.066613322665,8,-18.3471835584
149101820.36407283,149.101820364073,73.101820364073,8,-18.4515554914
149137027.4054811,149.137027405481,73.137027405481,8,-18.5572154763
149172234.44688937,149.172234446889,73.172234446889,8,-18.664195237
149207441.48829767,149.207441488298,73.207441488298,8,-18.7725276899
149242648.52970594,149.242648529706,73.242648529706,8,-18.8822470041
149277855.57111421,149.277855571114,73.277855571114,8,-18.9933886664
149313062.61252251,149.313062612523,73.313062612523,8,-19.1059895494
149348269.65393078,149.348269653931,73.348269653931,8,-19.2200879847
149383476.69533908,149.383476695339,73.383476695339,8,-19.3357238412
149418683.73674735,149.418683736747,73.418683736747,8,-19.4529386081
149453890.77815562,149.453890778156,73.453890778156,8,-19.571775484
149489097.81956393,149.489097819564,73.489097819564,8,-19.6922794721
149524304.8609722,149.524304860972,73.524304860972,8,-19.8144974824
149559511.90238047,149.559511902380,73.559511902380,8,-19.9384784404
149594718.94378877,149.594718943789,73.594718943789,8,-20.0642734049
149629925.98519704,149.629925985197,73.629925985197,8,-20.1919356932
149665133.02660534,149.665133026605,73.665133026605,8,-20.3215210168
149700340.06801361,149.700340068014,73.700340068014,8,-20.4530876268
149735547.10942188,149.735547109422,73.735547109422,8,-20.5866964706
149770754.15083018,149.770754150830,73.770754150830,8,-20.7224113607
149805961.19223845,149.805961192238,73.805961192238,8,-20.8602991574
149841168.23364672,149.841168233647,73.841168233647,8,-21.0004299663
149876375.27505502,149.876375275055,73.876375275055,8,-21.1428773511
149911582.31646329,149.911582316463,73.911582316463,8,-21.2877185653
149946789.35787156,149.946789357872,73.946789357872,8,-21.4350348031
149981996.39927986,149.981996399280,73.981996399280,8,-21.5849114722
150017203.44068813,150.017203440688,74.017203440688,8,-21.73743849
150052410.48209643,150.052410482096,74.052410482096,8,-21.8927106074
150087617.5235047,150.087617523505,74.087617523505,8,-22.0508277611
150122824.56491297,150.122824564913,74.122824564913,8,-22.2118954592
150158031.60632128,150.158031606321,74.158031606321,8,-22.3760252033
150193238.64772955,150.193238647730,74.193238647730,8,-22.5433349513
150228445.68913782,150.228445689138,74.228445689138,8,-22.7139496252
150263652.73054612,150.263652730546,74.263652730546,8,-22.888001671
150298859.77195439,150.298859771954,74.298859771954,8,-23.0656316749
150334066.81336269,150.334066813363,74.334066813363,8,-23.2469890441
150369273.85477096,150.369273854771,74.369273854771,8,-23.4322327613
150404480.89617923,150.404480896179,74.404480896179,8,-23.6215322202
150439687.93758753,150.439687937588,74.439687937588,8,-23.8150681551
150474894.9789958,150.474894978996,74.474894978996,8,-24.0130336764
150510102.02040407,150.510102020404,74.510102020404,8,-24.2156354268
150545309.06181237,150.545309061812,74.545309061812,8,-24.4230948762
150580516.10322064,150.580516103221,74.580516103221,8,-24.635649775
150615723.14462894,150.615723144629,74.615723144629,8,-24.8535557899
150650930.18603721,150.650930186037,74.650930186037,8,-25.0770883506
150686137.22744548,150.686137227445,74.686137227445,8,-25.3065447407
150721344.26885378,150.721344268854,74.721344268854,8,-25.5422464728
150756551.31026205,150.756551310262,74.756551310262,8,-25.7845419948
150791758.35167032,150.791758351670,74.791758351670,8,-26.0338097855
150826965.39307863,150.826965393079,74.826965393079,8,-26.2904619079
150862172.4344869,150.862172434487,74.862172434487,8,-26.554948104
150897379.4758952,150.897379475895,74.897379475895,8,-26.8277605333
150932586.51730347,150.932586517303,74.932586517303,8,-27.1094392809
150967793.55871174,150.967793558712,74.967793558712,8,-27.4005787889
151003000.60012004,151.003000600120,75.003000600120,8,-27.7018354055
151038207.64152831,151.038207641528,75.038207641528,8,-28.01393629
151073414.68293658,151.073414682937,75.073414682937,8,-28.3376899812
151108621.72434488,151.108621724345,75.108621724345,8,-28.6739990121
151143828.76575315,151.143828765753,75.143828765753,8,-29.0238750689
151179035.80716142,151.179035807161,75.179035807161,8,-29.3884573347
151214242.84856972,151.214242848570,75.214242848570,8,-29.7690348558
151249449.88997799,151.249449889978,75.249449889978,8,-30.167074039
151284656.93138629,151.284656931386,75.284656931386,8,-30.5842527591
151319863.97279456,151.319863972795,75.319863972795,8,-31.0225030826
151355071.01420283,151.355071014203,75.355071014203,8,-31.4840653559
151390278.05561113,151.390278055611,75.390278055611,8,-31.9715574936
151425485.0970194,151.425485097019,75.425485097019,8,-32.4880648969
151460692.13842767,151.460692138428,75.460692138428,8,-33.0372588455
151495899.17983598,151.495899179836,75.495899179836,8,-33.6235549145
151531106.22124425,151.531106221244,75.531106221244,8,-34.2523288435
151566313.26265255,151.566313262653,75.566313262653,8,-34.9302168261
151601520.30406082,151.601520304061,75.601520304061,8,-35.6655432274
151636727.34546909,151.636727345469,75.636727345469,8,-36.4689466838
151671934.38687739,151.671934386877,75.671934386877,8,-37.3543263975
151707141.42828566,151.707141428286,75.707141428286,8,-38.3403277475
151742348.46969393,151.742348469694,75.742348469694,8,-39.4527840775
151777555.51110223,151.777555511102,75.777555511102,8,-40.7289637815
151812762.5525105,151.812762552510,75.812762552511,8,-42.2255068725
151847969.5939188,151.847969593919,75.847969593919,8,-44.034722455
151883176.63532707,151.883176635327,75.883176635327,8,-46.322713944
151918383.67673534,151.918383676735,75.918383676735,8,-49.4377503424
151953590.71814364,151.953590718144,75.953590718144,8,-54.3411827567
151988797.75955191,151.988797759552,75.988797759552,8,-66.6871768971
152024004.80096018,152.024004800960,76.024004800960,8,-60.0673136312
152059211.84236848,152.059211842368,76.059211842368,8,-52.2251115783
152094418.88377675,152.094418883777,76.094418883777,8,-48.1721192064
152129625.92518502,152.129625925185,76.129625925185,8,-45.4194785736
152164832.96659333,152.164832966593,76.164832966593,8,-43.3324601014
152200040.0080016,152.200040008002,76.200040008002,8,-41.651036112
152235247.0494099,152.235247049410,76.235247049410,8,-40.2429275863
152270454.09081817,152.270454090818,76.270454090818,8,-39.0315842305
152305661.13222644,152.305661132226,76.305661132226,8,-37.9687011518
152340868.17363474,152.340868173635,76.340868173635,8,-37.0218327345
152376075.21504301,152.376075215043,76.376075215043,8,-36.1681299969
152411282.25645128,152.411282256451,76.411282256451,8,-35.3908933474
152446489.29785958,152.446489297860,76.446489297860,8,-34.6775464529
152481696.33926785,152.481696339268,76.481696339268,8,-34.0183814436
152516903.38067615,152.516903380676,76.516903380676,8,-33.4057478787
152552110.42208442,152.552110422084,76.552110422084,8,-32.8335095266
152587317.46349269,152.587317463493,76.587317463493,8,-32.2966693788
152622524.50490099,152.622524504901,76.622524504901,8,-31.7911040061
152657731.54630926,152.657731546309,76.657731546309,8,-31.313371097
152692938.58771753,152.692938587718,76.692938587718,8,-30.8605672426
152728145.62912583,152.728145629126,76.728145629126,8,-30.4302210049
152763352.6705341,152.763352670534,76.763352670534,8,-30.0202112592
152798559.7119424,152.798559711942,76.798559711942,8,-29.6287039629
152833766.75335068,152.833766753351,76.833766753351,8,-29.2541025785
152868973.79475895,152.868973794759,76.868973794759,8,-28.8950087555
152904180.83616725,152.904180836167,76.904180836167,8,-28.5501908277
152939387.87757552,152.939387877576,76.939387877576,8,-28.2185583299
152974594.91898379,152.974594918984,76.974594918984,8,-27.8991412071
153009801.96039209,153.009801960392,77.009801960392,8,-27.5910727142
153045009.00180036,153.045009001800,77.045009001800,8,-27.2935752473
153080216.04320866,153.080216043209,77.080216043209,8,-27.0059485245
153115423.08461693,153.115423084617,77.115423084617,8,-26.7275596622
153150630.1260252,153.150630126025,77.150630126025,8,-26.4578347946
153185837.1674335,153.185837167434,77.185837167434,8,-26.1962519558
153221044.20884177,153.221044208842,77.221044208842,8,-25.9423350046
153256251.25025004,153.256251250250,77.256251250250,8,-25.6956484126
153291458.29165834,153.291458291658,77.291458291658,8,-25.4557927726
153326665.33306661,153.326665333067,77.326665333067,8,-25.2224009113
153361872.37447488,153.361872374475,77.361872374475,8,-24.9951345119
153397079.41588318,153.397079415883,77.397079415883,8,-24.7736811669
153432286.45729145,153.432286457291,77.432286457291,8,-24.5577517986
153467493.49869975,153.467493498700,77.467493498700,8,-24.347078392
153502700.54010803,153.502700540108,77.502700540108,8,-24.1414119975
153537907.5815163,153.537907581516,77.537907581516,8,-23.9405209638
153573114.6229246,153.573114622925,77.573114622925,8,-23.7441893722
153608321.66433287,153.608321664333,77.608321664333,8,-23.5522156429
153643528.70574114,153.643528705741,77.643528705741,8,-23.364411293
153678735.74714944,153.678735747149,77.678735747149,8,-23.180599826
153713942.78855771,153.713942788558,77.713942788558,8,-23.0006157364
153749149.82996601,153.749149829966,77.749149829966,8,-22.8243036157
153784356.87137428,153.784356871374,77.784356871374,8,-22.6515173474
153819563.91278255,153.819563912783,77.819563912783,8,-22.4821193806
153854770.95419085,153.854770954191,77.854770954191,8,-22.3159800737
153889977.99559912,153.889977995599,77.889977995599,8,-22.1529770989
153925185.03700739,153.925185037007,77.925185037007,8,-21.9929949023
153960392.07841569,153.960392078416,77.960392078416,8,-21.8359242132
153995599.11982396,153.995599119824,77.995599119824,8,-21.6816615961
154030806.16123226,154.030806161232,78.030806161232,8,-21.5301090429
154066013.20264053,154.066013202641,78.066013202641,8,-21.3811735995
154101220.2440488,154.101220244049,78.101220244049,8,-21.2347670244
154136427.2854571,154.136427285457,78.136427285457,8,-21.0908054751
154171634.32686538,154.171634326865,78.171634326865,8,-20.9492092208
154206841.36827365,154.206841368274,78.206841368274,8,-20.8099023775
154242048.40968195,154.242048409682,78.242048409682,8,-20.6728126649
